	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
Caust.v2_000265	225.915978301716	334.880911169791	315.211034115383	301.028364941072	280.530868574247	380.739848330384
Caust.v2_000266	1223.11703340192	1322.40750921937	1218.73092137729	1361.30068480741	1241.69400844339	1112.47424434034
Caust.v2_000267	0	0	0	0	0	0
Caust.v2_000268	0	0	1.2761580328558	1.48289834946341	1.14971667448462	0
Caust.v2_000269	0	0	0	0	0	0
Caust.v2_000270	0	0	0	0	0	0
Caust.v2_000271	0	0	0	0	0	0
Caust.v2_000272	0	0	0	0	3.44915002345386	0
Caust.v2_000273	0	0	0	0	0	0
Caust.v2_000274	0	0	0	0	0	0
Caust.v2_000275	0	0	0	0	0	0
Caust.v2_000276	0	0	0	0	0	0
Caust.v2_000277	0	0	0	0	0	0
Caust.v2_000278	0	0	0	0	0	0
Caust.v2_000279	0	0	0	0	0	0
Caust.v2_000280	0	0.744179802599535	0	0.741449174731704	0	1.48726503254056
Caust.v2_000281	11.0976270042948	13.3952364467916	12.761580328558	10.3802884462439	9.19773339587696	13.385385292865
Caust.v2_000282	854.517279330701	878.876346870051	858.854356111956	903.085094823215	861.13778918898	868.562779003687
Caust.v2_000283	460.551520678235	1495.05722342247	949.461576444718	217.244608196389	228.793618222439	252.835055531895
Caust.v2_000284	1070.92100591445	1087.99087140052	926.490731853313	912.723934094727	845.041755746195	883.435429329093
Caust.v2_000285	183.903533214028	139.161623086113	167.17670230411	153.479979169463	142.564867636093	126.417527765948
Caust.v2_000286	435.978203740154	413.763970245342	446.655311499531	532.360507457363	487.479869981479	446.179509762168
Caust.v2_000287	0.792687643163916	0	1.2761580328558	0.741449174731704	1.14971667448462	1.48726503254056
Caust.v2_000288	0	0	0	0	0	1.48726503254056
Caust.v2_000289	0	0	0	0	0	0
Caust.v2_000290	0	0	0	0	0	0
Caust.v2_000291	0	0	0	0	0	0
Caust.v2_000292	0	0	0	0	0	0
Caust.v2_000293	60.2442608804576	67.7203620365577	52.3224793470879	45.2283996586339	47.1383836538694	41.6434209111357
Caust.v2_000294	4483.44130973511	3875.68841193838	3873.13962971736	3370.62794833032	2944.42440335511	3545.6398375767
Caust.v2_000295	278.233362750534	277.579066369627	236.089236078324	332.169230279803	258.686251759039	294.478476443031
Caust.v2_000296	6.34150114531133	4.46507881559721	5.10463213142321	1.48289834946341	0	1.48726503254056
Caust.v2_000297	0	0	0	0	0	1.48726503254056
Caust.v2_000298	332.928810128845	344.555248603585	299.897137721114	318.823145134633	316.17208548327	333.147367289086
