	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
OG0000559	247.617341114341	176.682081013374	194.650915793206	118.184043072495	216.520686766814	126.285214771622	161.011563277306	341.542086604598	352.88421285766	217.620550158329	158.348808309929	237.309922421938	227.970522718462	227.30902731413	292.977827975801	182.804091608728
OG0000564	643.182150190081	647.571377285626	544.04930964201	1036.1717264728	453.451110400992	1709.49323819526	1714.49554275973	358.619190934827	389.210528887125	93.6977368737248	315.558416560075	313.776452980118	357.827149583408	93.8254282956196	390.957298315249	1143.07618728831
OG0000565	1832.99126095333	1870.93703644519	2123.64149130388	2024.70337356755	2132.3738127076	2017.77773307893	2334.11245523377	1836.35795231072	1785.17895916228	1762.12195475424	2042.58570719211	1821.13392317872	1836.26889396432	1839.75221255947	2129.61260531918	2109.95565977303
OG0000577	423.596960900005	394.379645119139	523.610963483724	393.94681024165	493.383204271921	493.998046018403	449.72195260213	380.250189753119	323.477195119522	457.406156351302	472.768024810221	437.704968022685	502.11229054446	436.239877951798	456.276945208214	493.350801450062
OG0000580	176.758290669671	212.176249074097	251.099681373236	187.811851394275	335.429588515802	236.784777696791	194.324300507093	209.47914645082	181.631580147325	208.553027235065	195.94241028279	271.588022327329	273.179866886258	281.476284886859	245.909258891164	215.840975634402
OG0000582	141.71810088934	141.187912952652	202.436952424934	87.034760402225	154.404096300925	117.928104970559	154.349015831348	217.448461804927	181.631580147325	189.410478841508	157.209608250146	257.525212109732	156.789853177676	211.832668007636	193.077191551265	111.224176219769
OG0000589	5.45069618805154	3.15503716095311	3.89301831586412	1.83231074531	1.77475972759684	3.71427102269476	0	2.27694724403065	0	6.0450152821758	3.41760017935099	2.63677691579931	0	0	2.88174912763083	2.20245893504492
OG0000590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000601	672.771643782361	608.92217206395	597.578311485142	632.14720713195	496.932723727114	612.854718744635	566.316532906386	571.513758251693	569.112284461619	583.343974729964	536.563228158106	568.664888174051	485.759974568874	631.628914196284	631.103058951151	525.286456008214
OG0000602	1.55734176801472	3.15503716095311	1.94650915793206	0	0	1.85713551134738	3.33127372297874	0	0	0	2.27840011956733	0	1.92380187948069	0	0	0
OG0000623	809.039048483649	816.365865396618	727.021170487624	725.59505514276	626.490183841683	751.211314340014	639.604554811918	741.146327931977	761.122812045934	837.234616581348	726.809638141978	798.06447984859	722.387605744999	837.657947463985	800.165674438826	709.191777084465
OG0000625	4056.09663479435	3452.39941337294	2367.92839062435	3001.32500081778	2756.20185695789	1755.92162597895	2435.16109149746	3846.90236878978	3547.87019887775	2228.59563402881	3338.99537522592	1467.80581646161	2433.60937754307	1913.26491926531	2563.79614054889	3497.50478885134
OG0000635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000649	92.6618351968761	78.0871697335895	144.041677686972	116.351732327185	149.079817118134	90.9996400560215	87.7235413717735	78.5546799190574	200.659650448473	92.6902343266955	170.88000896755	88.7714894985767	151.980348478974	88.0217935556843	169.062615487675	251.080318595121
OG0000650	231.265252550187	223.218879137433	291.976373689809	242.781173753575	388.672380343707	265.570378122675	303.145908791065	222.002356292988	211.038597885463	269.003180056823	299.609615723104	327.839263197714	314.541607295093	332.74172508962	280.490248422734	223.54958190706
OG0000651	28.032151824265	29.1840937388163	36.0104194217431	21.98772894372	42.5942334623241	52.9283620734003	51.0795304190074	45.538944880613	27.6771931653067	41.3076044282013	44.4288023315629	45.704133207188	47.1331460472769	34.8218084396114	39.383904744288	47.3528671034658
OG0000654	1752.78815990057	1772.34212516541	2034.102070039	1894.60931065054	1907.8667071666	2124.5630249814	1792.22526296256	1653.06369916625	1722.90527454034	1984.78001764772	1675.76328794177	1955.60954588449	1793.94525261574	2033.20670389064	1919.24491900213	1629.81961193324
OG0000657	360.524619295409	392.802126538662	370.809994586057	360.96521682607	413.519016530063	306.427359372317	377.544355270924	342.680560226613	345.964914566333	337.513353254815	373.657619609042	360.359511825905	354.941446764187	389.810800032316	365.982139209115	342.482364399485
OG0000658	84.0964554727951	53.6356317362029	63.2615476327919	73.2924298124	84.3010870608498	71.4997171868741	67.7358990339011	52.369786612705	76.1122812045934	67.5026706509631	67.2128035272362	47.4619844843875	63.4854620228628	53.1999851160729	81.6495586162067	79.2885216616172
OG0000676	1318.28980662446	1385.85007294865	869.116339016664	1086.56027196883	1177.5530792605	797.639702123699	940.529614454331	999.579840129456	823.396496667874	585.358979824023	971.737650995466	400.790091201495	830.120510995917	487.505318154559	730.043112333143	999.916356510394
OG0000677	138.60341735331	66.2557803800153	116.790549475924	99.860935619395	80.7515676056561	127.213782527295	98.827787115036	94.493310627272	136.656141253702	143.065361678161	134.425607054472	85.2557869441776	166.40886257508	104.465425318834	155.614452892065	114.527864622336
OG0000687	3531.27245897339	3295.43631461552	3706.15343670264	3494.21659130617	4091.70855197451	3986.34137510715	3998.63889214882	3598.71511919044	3392.1859873229	3876.86980096874	3260.39057110085	4053.60504522213	3641.75695785695	4118.6461204407	3712.65345943105	3624.14617761642
OG0000688	175.200948901656	125.412727147886	152.800968897667	173.153365431795	148.192437254336	152.285111930485	185.440903912483	169.632569680283	159.143860700513	208.553027235065	176.576009266468	207.426450709545	156.789853177676	174.109042198057	160.417368104783	113.426635154813
OG0000691	238.273290506253	272.121955132206	191.731152056308	229.954998536405	226.281865268597	215.427719316296	223.195339439576	277.787563771739	269.85263336174	199.485504311801	200.499210521925	215.336781456943	230.856225537683	217.636302747571	231.50051325301	219.14466403697
OG0000697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000699	1415.62366712538	1369.28612785365	1410.24588492178	1243.22284069283	1346.1552533822	1211.78092115416	1281.42995877249	1470.9079196438	1380.40000911967	1438.71363715784	1400.07687347412	1402.76531920523	1326.46139590194	1429.62869093738	1258.36378573213	1236.68069202772
OG0000703	1.55734176801472	0	0	0	0	0	0	0	5.189473718495	0	0	0	0	0	0	0
OG0000706	42.0482277363976	69.4108175409685	43.7964560534713	43.059302514785	134.88173929736	87.2853690333268	48.8586812703549	58.0621547227816	79.5719303502567	113.847787814311	64.9344034076689	74.7086792809804	111.58050900988	78.3490689891256	83.570724701294	72.6811448564824
OG0000712	612.035314829787	287.897140936971	557.674873747535	156.662568724005	292.835355053478	223.784829117359	578.531203223975	248.187249599341	397.859651751283	373.78344494787	301.888015842671	131.838845789965	385.722276835878	258.261745927118	108.545883807428	121.135241427471
OG0000718	1458.45056574579	1406.35781449485	1485.18648750216	2080.5888512995	1561.78856028522	2162.63430296402	1665.63686148937	1403.7379759449	1548.19299268434	1520.32134346721	1443.3664757459	1560.09300851459	1382.25165040688	1503.14139764322	1705.03490051491	1783.99173738639
OG0000719	320.812404211033	355.730439897463	427.258760166087	330.732089528455	252.015881318751	430.855438632592	313.139729960002	368.865453532965	415.1578974796	618.60656387599	404.416021223201	568.664888174051	468.445757653548	608.414375236543	407.28721003849	411.8598208534
OG0000722	1833.76993183734	1735.27043852421	2492.504976732	1703.13283776564	2230.87297758922	2287.0623822243	2188.64683599703	2171.06919718323	2084.43861026216	3758.99200296632	2475.4817299099	3188.74221683996	2874.16000794415	3613.72989806634	2408.18168765683	2238.79950747316
OG0000728	108.235252877023	75.7208918628747	95.3789487386709	78.78936204833	109.147723247205	73.3568526982214	101.048636263688	134.339887397808	141.845614972197	155.155392242512	92.2752048424768	146.780581646161	119.275716527803	166.37086254481	135.442208998649	79.2885216616172
OG0000730	662.648922290265	672.022915283013	782.496681488688	686.200374118595	753.385504364857	767.925533942141	753.978285967522	640.960649194628	622.7368462194	767.716940836326	655.040034375607	761.1496030274	678.140162516943	770.91614795473	755.97885448182	659.636451045954
OG0000731	117.579303485112	59.1569467678708	231.634589793915	98.94478024674	158.840995619917	144.856569885095	77.7297202028373	71.7238381869655	93.41052693291	315.348297220171	104.806405500097	220.610335288542	132.742329684168	314.363548413158	185.392527210916	102.414340479589
OG0000734	601.133922453684	809.267031784473	760.111826172469	735.672764241965	649.562060300442	820.853896015541	665.144320021422	637.545228328582	683.280706268509	797.942017247205	669.849635152795	873.65208476817	725.27330856422	785.425234804568	779.99343054541	653.029074240819
OG0000736	7.00803795606626	4.73255574142967	5.83952747379618	10.077709099205	6.21165904658893	6.49997428971582	8.88339659460998	11.3847362201533	13.8385965826533	12.0900305643516	5.69600029891832	13.1838845789965	15.3904150358455	4.83636228327936	8.64524738289248	8.80983574017969
OG0000740	15.5734176801472	7.88759290238278	24.3313644741507	15.574641335135	21.297116731162	14.857084090779	14.4355194662412	6.83084173209195	6.91929829132667	12.0900305643516	13.670400717404	28.1256204351926	6.73330657818241	22.247266503085	17.290494765785	11.0122946752246
OG0000741	472.653226592469	530.835002330361	516.798181430962	480.981570643875	441.027792307814	526.497917466982	360.88798665603	451.974027940084	422.077195770927	544.051375395822	486.438425527625	644.252493093631	534.816922495632	620.021644716414	469.725107803825	462.516376359434
OG0000746	2.33601265202209	0	2.91976373689809	1.83231074531	0	3.71427102269476	2.22084914865249	19.3540515742605	12.1087720098217	3.0225076410879	0	4.39462819299885	5.77140563844207	0	0	5.5061473376123
OG0000747	192.331708349818	213.753767654573	298.789155742571	259.271970461365	364.71312402115	313.855901417707	242.072557203122	227.694724403065	221.417545322453	324.415820143434	222.144011657815	281.256204351926	338.589130788601	329.839907719652	288.174912763083	265.396301672913
OG0000750	180.651645089708	176.682081013374	198.54393410907	185.06338527631	137.543878888755	186.642118890412	138.803071790781	161.663254326176	209.308773312632	177.320448277157	181.132809505603	194.242566130549	176.989772912223	183.781766764616	176.747279828024	171.791796933504
OG0000754	1518.40822381436	1415.03416668747	1160.11945812751	1357.74226227471	1131.40932634298	1178.35248194991	1209.25236144128	1259.15182594895	1319.85614907056	1179.78548257131	1332.86406994689	1104.80952771991	1197.56666997673	1185.8760318601	1140.21207149926	1235.5794625602
OG0000755	2244.12948770922	2537.43863669654	2136.29380083043	2142.88741664004	2447.39366435604	2007.56348776652	2130.90475813207	2479.59554874938	2323.15440131293	2008.96007877642	2233.97131723577	2125.24219413424	2163.31521347604	1921.97037137522	1931.7324985552	2463.45031884774
OG0000756	47.4989239244491	87.5522812164488	83.6998937910785	106.27402322798	42.5942334623241	96.5710465900637	151.01774210837	46.6774185026283	102.059649797068	84.6302139504611	46.7072024511303	17.5785127719954	65.4092639023434	43.5272605495142	60.5167316802473	102.414340479589
OG0000759	254.625379070407	145.920468694081	347.451884690873	182.314919158345	182.800251942474	204.284906248212	166.563686148937	382.527136997149	226.607019040948	350.610886366196	225.561611837166	361.238437464505	183.723079490406	374.334440725822	218.052350657399	211.436057764312
OG0000760	204.011771609929	180.625877464566	306.575192374299	167.656433195865	260.002300092937	266.498945878349	218.753641142271	318.772614164291	236.985966477938	293.183241185526	213.030411179545	288.287609460724	313.579706355352	316.29809332647	277.608499295103	243.371712322464
OG0000766	1460.0079075138	1675.3247324661	1497.83879702872	1493.33325742765	1821.79086037815	1471.7798927428	1522.39209140128	1516.44686452441	1551.65264183001	1774.2119853186	1639.30888602869	1597.00788533578	1429.38479645415	1573.7522869791	1666.61157881316	1488.86224009037
OG0000767	31.9255062443019	28.395334448578	30.1708919479469	39.394681024165	37.2699542795336	43.6426845166634	34.4231618041137	42.123524014567	10.37894743699	34.2550865989962	34.1760017935099	36.9148768211903	44.2474432280559	40.6254431795466	41.3050708293752	40.745490298331
OG0000771	726.499934778869	661.769044509915	806.828045962838	650.47031458505	561.711453784399	656.497403261298	672.917292041706	730.900065333839	686.740355414172	673.011701415572	617.446432402746	740.934313339605	655.054539963175	755.439788648236	626.300143738433	601.271289267264
OG0000773	847.19392180001	809.267031784473	992.71967054535	811.71366017233	1044.44609969074	1062.2815124907	933.867067008374	1098.62704524479	939.294743047595	1835.66964068738	1159.70566085977	1437.04341911062	1333.19470248012	1915.19946417863	1201.68938622205	900.805704433373
OG0000777	600.355251569676	625.486117158954	595.63180232721	492.89159048839	582.121190651763	467.069581103866	550.770588865819	643.237596438659	600.249126772589	710.289295655656	525.171227560269	689.956626300819	574.254861024986	718.683435295313	607.088482887561	454.807770086776
OG0000778	1076.12316169817	1085.33278336787	1135.78809365336	1096.63798106803	1017.82470377679	1072.49575780311	1173.71877506284	1107.73483422091	1188.38948153536	1248.2956557693	1098.18885763145	1169.85002497629	1160.05253332686	1095.9196933911	1198.80763709442	1091.31840231476
OG0000781	1167.22765512704	1140.54593368455	1268.15071639274	1022.42939588298	1101.23841097384	1154.2097203024	1133.7434903871	1197.67425036012	1120.92632319492	1238.22063029901	946.675249680225	1179.51820700089	1040.77681679905	1252.61783136935	1120.03982760585	954.765948341974
OG0000785	1961.47195681455	2006.60363436618	2025.34277882831	2081.50500667216	1981.51923586187	2040.99192697077	1973.22446857774	1705.43348577896	1925.29474956165	1941.45740812546	1795.37929421906	2049.65458921466	1918.03047384225	2030.30488652067	1967.27407112931	1960.18845218998
OG0000787	701.582466490633	731.179862050884	574.220201589957	691.697306354525	640.688261662458	630.497506102435	637.383705663266	740.007854309962	816.477198376547	672.004198868543	647.065633957122	605.579764995241	613.69279955434	625.825279456349	632.063641993695	590.258994592039
OG0000788	5.45069618805154	5.52131503166795	3.89301831586412	6.413087608585	4.43689931899209	3.71427102269476	7.77297202028373	11.3847362201533	3.45964914566333	6.0450152821758	12.5312006576203	8.78925638599769	7.69520751792276	4.83636228327936	4.80291521271804	11.0122946752246
OG0000790	1878.93284310977	1997.13852288332	1699.30249487469	1529.97947233385	1391.41162643592	1561.85096504315	1392.47241620511	1809.03458538235	1859.56141579404	1710.73932485575	1508.30087915357	1917.8157434247	1715.06937555703	1911.330374352	1512.91829200618	1595.68149844005
OG0000791	1855.57271658954	1867.78199928424	2177.17049314701	2033.8649272941	1502.33410941072	2071.634662908	1519.06081767831	1901.25094876559	1909.72632840616	2109.71033347935	1658.67528704502	2562.06823651833	1708.33606897885	2250.84300663821	1963.43173895914	1587.97289216739
OG0000792	365.196644599453	645.205099414911	400.980886534004	329.8159341558	512.905561275486	562.712059938256	358.667137507378	391.634925973272	586.410530189935	383.858470418163	380.492819967744	327.839263197714	487.683776448355	569.723476970308	423.617121761731	462.516376359434
OG0000794	456.301138028314	425.93001672867	479.814507430253	308.744360584735	622.053284522691	387.212754115928	332.016947723548	490.682131088605	328.666668838017	542.036370301763	558.208029293996	483.409101229873	606.959492976158	489.439863067871	646.472387631849	468.022523697046
OG0000795	228.929239898164	243.726620683628	236.500862688745	227.20653241844	242.254702816968	267.427513634022	224.305764013902	226.55625078105	269.85263336174	235.755596004856	216.448011358896	259.283063386932	216.427711441578	258.261745927118	234.382262380641	194.917615751476
OG0000796	122.251328789156	137.24411650146	141.121913950074	104.44171248267	207.64688812883	173.64217031098	154.349015831348	178.740358656406	133.196492108038	202.508011952889	162.905608549064	248.735955723735	315.503508234833	217.636302747571	233.421679338097	148.665978115532
OG0000798	1172.67835131509	942.567351834742	1176.66478596993	1016.01630827439	1061.30631710291	1177.42391419424	1043.79909986667	1149.85835823548	1122.65614776775	1402.44354546478	1216.66566384895	1475.71614720901	1368.78503725051	1678.21771229794	1368.83083562464	1234.47823309268
OG0000799	469.538543056439	480.354407755111	469.108707061626	563.435554182825	471.19870767696	523.712214199961	444.169829730499	448.558607074038	432.456143207917	464.458674180507	416.947221880821	493.95620889307	482.874271749653	463.323506738163	451.474029995496	509.869243462899
OG0000800	300.566961226842	388.069570797233	391.248340744344	391.198344123685	495.157963999518	460.56960681415	441.948980581846	354.065296446766	425.53684491659	454.383648710214	440.870423136278	446.494224408683	429.007819124194	476.865321131345	380.390884847269	406.353673515788
OG0000801	3331.1540417835	2891.59155801353	1884.22086487823	2487.36183675832	2034.76202768977	1706.70753492824	2296.35801970668	1970.69783970853	2203.79650578754	603.49402567055	1660.95368716458	524.718606244062	1378.40404664791	596.807105756673	1292.9447752637	2285.05114510911
OG0000803	415.031581175924	238.994064942198	359.130939638465	286.756631641015	347.85290660898	356.570018178697	445.280254304825	350.64987558072	359.803511148987	260.943159680589	332.64641745683	323.444635004715	334.74152702964	274.705377690268	318.913570124478	353.49465907471
OG0000805	1135.30214888273	1067.19131969239	1133.84158449542	1135.11650671954	976.11785017826	1054.85297044531	1004.93423976525	1084.96536178061	1046.54386656316	1224.1155946406	1038.9504545227	1203.24919924308	1086.94806190659	1216.82875047309	1075.85300764884	1005.42250384801
OG0000807	376.876707859563	328.123864739124	469.108707061626	259.271970461365	374.474302522933	412.284083519118	385.317327291208	382.527136997149	231.796492759443	661.92917339825	326.950417157912	486.924803784272	295.303588500286	539.738030813976	382.312050932356	287.420891023362
OG0000810	519.373479632911	466.94549982106	460.349415850932	519.460096295385	370.924783067739	465.212445592518	514.126577913053	440.589291719931	515.487722703837	519.871314267118	434.035222777576	507.140093472067	462.674352015106	536.836213444009	504.306097335395	551.715963228753
OG0000816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0000817	61.5149998365816	54.4243910264412	29.1976373689809	49.47239012337	57.6796911468972	56.642633096095	47.7482566960286	68.3084173209195	50.1649126121183	48.3601222574064	52.4032027500486	29.8834717123921	49.0569479267576	39.6581707228907	35.5415725741135	53.9602439086006
OG0000819	890.799491304422	947.299907576172	904.153503859441	756.74433781303	1218.37255299523	979.638982235742	903.885603501565	1173.7663042978	1133.03509520474	1617.04158798203	1027.55845392487	1739.39383878894	1150.43352392945	1606.6395505054	1155.58140017996	891.995868693193
OG0000823	1414.06632535737	1456.04964977986	1143.57413028508	1303.68909528806	1030.24802186996	955.496220588226	1014.92806093419	1318.35245429375	1193.57895525385	815.069560546703	1198.43846289242	928.145474361356	881.101260802156	912.137926626487	963.464791671239	1163.99954717124
OG0000825	3099.88878923331	3031.2019523857	3857.98115102134	3249.60310680728	3549.51945519367	3764.41368150114	3124.73475215406	3378.98971014149	3278.01756551601	4009.86013717661	3423.29617964991	4513.28315420981	3654.26167007357	4147.66429414038	4209.27489242609	3449.05069228035
OG0000826	489.005315156623	428.296294599385	814.614082594567	502.05314421494	426.829714487039	719.640010647109	391.979874737165	564.682916519601	581.22105647144	930.932353455073	519.475227261351	1001.09630236514	781.06356306916	1100.75605567438	782.875179673041	580.347929384337
OG0000827	1576.80854011491	1755.77818007041	1994.19863230139	1629.84040795324	2274.35459091535	2065.13468861828	1909.93026784115	1870.51216097118	1933.9438724258	2392.81854919459	1949.17130228985	2533.06369044453	2367.23821270099	2742.2174146194	2145.94251704242	1866.58394745057
OG0000832	3652.74511687854	4161.49401529715	3341.18296959038	3851.51718664162	2811.21940851339	2718.84638861256	3120.29305385675	3949.36499477116	4381.64564298261	3013.44011816463	3709.23539465561	3285.42403708594	3357.0342796938	3210.37728364084	3032.56066531017	3261.84168280153
OG0000836	13.2374050281252	19.7189822559569	6.81278205276221	10.077709099205	24.8466361863557	33.4284392042528	7.77297202028373	9.1077889761226	12.1087720098217	13.0975331113809	11.3920005978366	10.5471076631972	22.1237216140279	25.1490838730527	14.4087456381541	23.1258188179717
