Geneid	gene_name	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam
Caust.v2_000838	NA	5631	7261	9188	4336	6507	6951	12462	11122	9098	4165	8842	6684
Caust.v2_000839	NA	40	113	77	34	110	105	133	146	89	60	130	88
Caust.v2_000840	NA	3	4	7	2	10	8	24	23	13	4	19	10
Caust.v2_000841	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000842	NA	1	0	0	0	0	0	1	0	0	0	1	1
Caust.v2_000843	NA	2601	2389	3477	2217	2294	2946	5704	4646	2881	1639	4380	2521
Caust.v2_000844	NA	0	1	0	1	2	1	1	4	3	2	2	1
Caust.v2_000845	NA	1031	1330	1733	1144	1313	1662	3493	2452	1326	891	2539	1490
Caust.v2_000846	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000847	NA	266	369	466	234	368	345	704	580	419	201	461	366
Caust.v2_000848	NA	0	0	0	0	0	1	2	2	0	0	0	0
Caust.v2_000849	NA	445	596	802	420	601	988	977	818	723	374	838	542
Caust.v2_000850	NA	86	116	124	36	74	75	254	154	138	43	99	67
Caust.v2_000851	NA	0	5	0	2	4	4	2	0	5	4	0	3
Caust.v2_000852	NA	2	5	2	0	5	8	0	3	7	5	1	4
Caust.v2_000853	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000854	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000855	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000856	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000857	NA	0	0	1	0	0	0	1	0	0	0	0	1
Caust.v2_000858	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000859	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000860	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000861	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000862	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000863	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000864	NA	1	0	0	0	0	0	0	0	1	0	0	3
Caust.v2_000865	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000866	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000867	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000868	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_000869	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000870	NA	0	26	1	0	24	2	2	0	41	7	1	0
Caust.v2_000871	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000872	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000873	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000874	NA	0	1	2	0	0	0	4	1	1	1	1	0
Caust.v2_000875	NA	0	0	0	0	1	2	0	0	0	0	0	0
Caust.v2_000876	NA	0	2	0	0	1	0	0	0	2	0	1	0
Caust.v2_000877	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000878	NA	1632	1939	1671	768	1914	1353	2679	2884	2844	880	1750	1608
Caust.v2_000879	NA	1	0	2	0	1	0	1	1	0	1	0	1
Caust.v2_000880	NA	0	0	4	0	0	0	1	5	1	1	0	2
Caust.v2_000881	NA	0	0	1	0	0	1	0	0	0	0	0	0
Caust.v2_000882	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000883	NA	7	4	3	0	4	1	4	6	10	3	7	3
Caust.v2_000884	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_000885	NA	0	0	0	0	0	1	1	2	0	0	0	1
Caust.v2_000886	NA	0	1	0	0	0	0	2	2	0	0	0	1
Caust.v2_000887	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000888	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_000889	NA	0	1	0	0	0	0	0	1	0	0	0	0
Caust.v2_000890	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000891	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000892	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000893	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000894	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000895	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000896	NA	0	1	1	1	1	3	0	1	1	0	0	2
Caust.v2_000897	NA	2	0	1	0	0	1	0	0	0	0	1	0
Caust.v2_000898	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000899	NA	1	1	0	0	6	4	2	1	1	1	1	1
Caust.v2_000900	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000901	NA	174	261	261	147	273	224	380	341	251	156	288	213
Caust.v2_000902	NA	1453	2051	2301	1080	2010	2012	3115	2841	2444	1160	2392	1668
Caust.v2_000903	NA	705	948	1256	548	998	965	1719	1563	1159	593	1178	840
Caust.v2_000904	NA	2276	3813	3420	1113	3254	3228	8666	6002	6813	2056	3940	2752
Caust.v2_000905	NA	988	1922	1458	1158	1931	2337	1484	1658	1882	1291	2007	1070
Caust.v2_000906	NA	3	0	1	1	0	1	2	3	1	0	2	0
Caust.v2_000907	NA	2	1	5	1	2	1	6	4	0	3	5	2
Caust.v2_000908	NA	390	599	576	219	607	540	896	842	722	338	591	331
Caust.v2_000909	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_000910	NA	32	44	53	29	43	27	65	67	48	38	32	51
Caust.v2_000911	NA	347	485	548	331	497	653	718	553	488	337	681	317
Caust.v2_000912	NA	545	913	886	456	901	884	1359	1168	1079	522	1048	659
Caust.v2_000913	NA	416	562	666	330	611	563	831	750	665	381	615	481
Caust.v2_000914	NA	1114	2331	1898	1181	2532	2863	2419	2196	2555	1582	2530	1229
Caust.v2_000915	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000916	NA	0	0	0	1	0	0	1	0	0	0	0	0
Caust.v2_000917	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000918	NA	0	1	0	0	1	0	0	0	0	0	0	0
Caust.v2_000919	NA	0	1	0	0	0	0	1	0	0	0	0	0
Caust.v2_000920	NA	1	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_000921	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000922	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000923	NA	1	1	0	1	2	0	2	1	1	2	0	0
Caust.v2_000924	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000925	NA	236	555	435	177	836	487	481	479	641	327	441	252
Caust.v2_000926	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000927	NA	2	7	3	0	7	3	5	6	10	2	3	3
Caust.v2_000928	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000929	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000930	NA	8	24	17	7	30	25	24	37	40	18	25	18
Caust.v2_000931	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000932	NA	5	9	8	6	11	10	13	13	16	15	21	17
Caust.v2_000933	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000934	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000935	NA	3	9	5	4	14	18	11	20	21	7	10	7
Caust.v2_000936	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000937	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_000938	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000939	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000940	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000941	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_000942	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000943	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000944	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_000945	NA	34	61	52	18	71	60	90	61	111	42	52	29
Caust.v2_000946	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000947	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000948	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000949	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000950	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000951	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000952	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000953	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000954	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000955	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000956	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000957	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000958	NA	0	0	0	0	0	0	0	0	0	0	2	0
Caust.v2_000959	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000960	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000961	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000962	NA	1	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_000963	NA	0	0	1	2	0	0	0	0	0	0	0	0
Caust.v2_000964	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000965	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000966	NA	22	51	54	18	50	42	88	51	98	33	47	30
Caust.v2_000967	NA	30	91	65	45	109	104	77	62	147	69	98	35
Caust.v2_000968	NA	294	411	478	292	554	502	471	474	427	285	476	347
Caust.v2_000969	NA	160	253	253	113	260	211	372	311	303	170	240	147
Caust.v2_000970	NA	212	442	359	145	398	441	607	598	582	216	473	268
Caust.v2_000971	NA	21	29	16	12	28	16	27	26	33	10	29	12
Caust.v2_000972	NA	256	419	382	252	445	393	470	493	435	278	439	249
Caust.v2_000973	NA	94	138	180	131	170	166	225	251	142	73	202	119
Caust.v2_000974	NA	122	187	198	129	233	177	239	233	194	108	235	138
Caust.v2_000975	NA	0	5	2	1	1	1	3	0	1	1	3	0
Caust.v2_000976	NA	115	166	111	61	162	122	226	209	279	108	180	84
Caust.v2_000977	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000978	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000979	NA	363	594	482	192	637	480	718	616	653	292	538	358
Caust.v2_000980	NA	993	1747	1510	686	2171	1795	2222	2033	1957	1286	1482	1127
Caust.v2_000981	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000982	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000983	NA	2	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_000984	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000985	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000986	NA	199	290	294	161	308	313	393	363	287	160	290	218
Caust.v2_000987	NA	237	373	361	188	353	321	487	459	386	221	404	269
Caust.v2_000988	NA	5	6	5	1	7	7	6	7	8	4	3	2
Caust.v2_000989	NA	594	917	878	361	966	894	1315	1244	1097	607	961	637
Caust.v2_000990	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_000991	NA	0	2	4	1	4	0	1	1	1	1	3	0
Caust.v2_000992	NA	0	2	0	0	0	0	0	0	0	0	0	0
Caust.v2_000993	NA	0	0	0	0	0	0	0	1	0	1	1	1
Caust.v2_000994	NA	1	1	1	1	0	1	0	1	0	0	1	0
Caust.v2_000995	NA	1	1	1	0	1	0	0	0	0	0	1	0
Caust.v2_000996	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000997	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_000998	NA	3	0	3	6	2	3	7	1	1	2	2	0
Caust.v2_000999	NA	7	7	8	4	4	4	25	11	8	3	6	5
Caust.v2_001000	NA	488	825	802	381	931	801	998	908	966	529	876	583
Caust.v2_001001	NA	39	72	37	14	74	39	56	57	51	45	45	36
Caust.v2_001002	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001003	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001004	NA	2239	3161	3942	1894	3358	3427	4992	4941	3561	1978	3873	2697
Caust.v2_001005	NA	301	445	427	206	515	452	491	557	428	293	439	401
Caust.v2_001006	NA	200	267	308	119	267	250	459	392	334	153	282	197
Caust.v2_001007	NA	30	38	56	27	37	60	54	54	57	24	48	42
Caust.v2_001008	NA	24	22	58	21	42	45	61	54	66	24	58	27
Caust.v2_001009	NA	15	24	33	31	25	32	45	51	36	17	36	26
Caust.v2_001010	NA	523	819	881	391	786	688	1210	1079	854	432	950	610
Caust.v2_001011	NA	370	543	624	302	632	604	751	726	566	345	643	437
Caust.v2_001012	NA	531	685	711	384	747	657	876	885	680	406	767	559
Caust.v2_001013	NA	1441	1885	2402	1326	2200	1970	3078	2876	2331	1196	2451	1757
Caust.v2_001014	NA	1724	2745	2616	1271	2780	2333	3787	3314	3432	1505	2891	2082
Caust.v2_001015	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_001016	NA	310	418	508	269	473	497	674	660	483	290	648	364
Caust.v2_001017	NA	19	21	18	16	35	7	29	13	32	27	21	24
Caust.v2_001018	NA	974	1201	1337	463	1291	918	1503	1447	1780	677	1159	1009
Caust.v2_001019	NA	727	966	1300	650	1025	1045	1614	1393	1114	610	1280	854
Caust.v2_001020	NA	170	297	312	167	336	309	311	368	332	172	346	210
Caust.v2_001021	NA	11386	11090	19461	9983	11382	10928	25994	23350	14099	6802	15833	15269
Caust.v2_001022	NA	1	0	0	0	0	0	0	0	0	1	1	0
Caust.v2_001023	NA	225	371	313	106	300	280	591	521	531	162	344	253
Caust.v2_001024	NA	124	162	209	113	177	179	261	250	169	90	200	144
Caust.v2_001025	NA	548	1057	892	552	1045	1080	1169	1051	1072	675	1121	632
Caust.v2_001026	NA	104	146	135	75	167	144	204	172	157	94	165	102
Caust.v2_001027	NA	631	786	1006	415	921	749	1435	1212	981	503	876	677
Caust.v2_001028	NA	1611	2212	2330	1235	1995	2116	3360	3043	2512	1147	2506	1878
Caust.v2_001029	NA	138	199	196	96	200	181	439	346	330	117	211	138
Caust.v2_001030	NA	578	718	860	554	994	790	1298	1040	781	516	1016	809
Caust.v2_001031	NA	255	396	353	198	406	434	454	392	401	259	463	238
Caust.v2_001032	NA	16508	23190	24510	12824	22450	22271	36582	31910	24786	12650	31233	18350
Caust.v2_001033	NA	278	376	453	278	443	366	647	506	447	299	518	337
Caust.v2_001034	NA	319	533	465	206	584	412	547	628	525	290	428	368
Caust.v2_001035	NA	291	512	413	151	456	463	697	559	660	295	492	246
Caust.v2_001036	NA	293	451	442	251	443	420	652	604	588	242	533	372
Caust.v2_001037	NA	2664	2823	3854	2309	3553	2938	4279	4697	3392	1817	3318	3123
Caust.v2_001038	NA	336	312	459	209	387	330	992	758	458	218	658	342
Caust.v2_001039	NA	498	911	837	358	1107	897	1175	941	1149	590	916	586
Caust.v2_001040	NA	349	446	601	314	459	478	719	679	471	289	603	412
Caust.v2_001041	NA	1572	1809	2692	1319	1835	1827	3482	3393	2327	1033	2380	1999
Caust.v2_001042	NA	89	166	147	65	211	183	217	162	151	94	146	126
Caust.v2_001043	NA	628	835	1101	527	827	809	1371	1308	992	481	1063	728
Caust.v2_001044	NA	687	933	994	462	962	1035	1491	1297	1140	582	1121	680
Caust.v2_001045	NA	947	1395	1528	804	1539	1502	1959	1725	1553	957	1734	1050
Caust.v2_001046	NA	1163	1577	1778	989	1642	1638	2273	2140	1853	930	1989	1268
Caust.v2_001047	NA	9	21	21	10	18	13	20	28	15	12	15	13
Caust.v2_001048	NA	1716	2008	2637	1410	2377	2058	3109	2962	2495	1272	2715	1930
Caust.v2_001049	NA	140	221	169	78	256	200	271	258	277	146	202	146
Caust.v2_001050	NA	58	93	111	53	91	84	109	109	85	55	109	66
Caust.v2_001051	NA	1201	2087	2092	821	1760	2071	3924	3143	3352	1125	2444	1487
Caust.v2_001052	NA	407	634	561	196	578	568	1057	863	920	346	650	388
Caust.v2_001053	NA	531	763	808	481	928	771	1015	1011	857	479	844	641
Caust.v2_001054	NA	226	447	423	176	382	458	705	561	493	226	564	307
Caust.v2_001055	NA	135	155	172	72	169	161	271	207	171	88	202	115
Caust.v2_001056	NA	145	231	242	142	289	249	363	323	270	158	233	190
Caust.v2_001057	NA	36	47	32	16	41	48	46	43	41	17	37	18
Caust.v2_001058	NA	5	2	3	4	2	2	14	8	3	2	2	8
Caust.v2_001059	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001060	NA	11	46	28	22	34	46	67	52	55	22	48	32
Caust.v2_001061	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001062	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001063	NA	0	0	0	1	0	0	0	0	0	0	0	1
Caust.v2_001064	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001065	NA	25	51	59	27	69	77	101	79	94	36	60	38
Caust.v2_001066	NA	1	1	0	0	0	0	2	2	0	1	1	0
Caust.v2_001067	NA	1	0	0	2	0	0	1	0	1	1	3	0
Caust.v2_001068	NA	783	1408	1334	695	1619	1577	1810	1783	1592	875	1577	1101
Caust.v2_001069	NA	4982	8562	9167	5313	8238	9905	9980	10108	8672	5672	10954	5942
Caust.v2_001070	NA	316	434	382	258	425	511	571	534	420	298	566	328
Caust.v2_001071	NA	107	2057	227	454	3917	2105	184	102	1730	1992	1244	71
Caust.v2_001072	NA	1	0	2	0	1	1	1	0	0	0	1	0
Caust.v2_001073	NA	2	0	2	0	1	0	1	1	1	1	1	1
Caust.v2_001074	NA	0	0	1	0	2	1	0	0	0	3	0	0
Caust.v2_001075	NA	92	1429	171	429	2051	1403	220	148	1043	1386	915	90
Caust.v2_001076	NA	0	0	0	0	1	0	0	0	1	1	1	0
Caust.v2_001077	NA	417	558	654	199	419	532	897	805	454	292	609	437
Caust.v2_001078	NA	1	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001079	NA	0	0	1	0	0	0	0	1	0	0	0	0
Caust.v2_001080	NA	1849	3090	2689	1170	3038	2695	3775	3660	3584	1595	3140	1982
Caust.v2_001081	NA	3	13	5	2	17	12	13	13	7	17	7	5
Caust.v2_001082	NA	1	23	10	6	24	16	18	6	13	15	17	12
Caust.v2_001083	NA	220	482	403	306	536	659	667	589	502	335	663	259
Caust.v2_001084	NA	2	1	2	5	0	2	3	7	2	2	3	2
Caust.v2_001085	NA	3	1	2	0	1	0	3	4	1	0	3	1
Caust.v2_001086	NA	10	17	13	11	21	15	31	21	19	5	25	11
Caust.v2_001087	NA	4754	4844	8921	6508	2702	8160	12867	12714	4002	2440	11595	6664
Caust.v2_001088	NA	2	2	3	1	3	2	4	3	3	3	1	3
Caust.v2_001089	NA	455	766	573	358	789	949	597	638	622	457	956	374
Caust.v2_001090	NA	10	17	14	9	33	24	43	26	16	8	41	7
Caust.v2_001091	NA	0	3	1	0	1	1	3	1	1	0	0	0
Caust.v2_001092	NA	307	481	518	291	467	451	662	643	534	248	576	386
Caust.v2_001093	NA	919	1267	1576	867	1373	1382	2243	1945	1608	803	1835	1114
Caust.v2_001094	NA	279	439	445	212	459	417	562	548	408	266	510	286
Caust.v2_001095	NA	822	1013	1266	614	1074	977	1636	1529	1186	615	1228	892
Caust.v2_001096	NA	0	1	0	0	0	0	0	2	0	0	0	1
Caust.v2_001097	NA	2	3	11	1	4	1	4	4	2	1	8	4
Caust.v2_001098	NA	171	207	227	95	219	227	360	262	243	157	267	152
Caust.v2_001099	NA	1	1	2	1	6	3	5	5	0	1	3	3
Caust.v2_001100	NA	1827	2196	2827	1596	2833	2747	3471	3546	2735	1886	2743	2018
Caust.v2_001101	NA	608	662	848	370	771	711	1251	1163	916	496	779	653
Caust.v2_001102	NA	23	47	51	35	38	51	59	38	55	37	53	32
Caust.v2_001103	NA	537	817	886	471	807	823	1236	1212	956	478	916	687
Caust.v2_001104	NA	126	132	197	104	165	171	250	241	173	88	204	153
Caust.v2_001105	NA	221	205	332	167	245	233	377	340	232	153	309	211
Caust.v2_001106	NA	850	1053	1200	662	1007	1123	1570	1536	1217	549	1260	802
Caust.v2_001107	NA	0	0	1	0	1	2	1	0	1	2	1	1
Caust.v2_001108	NA	268	376	334	147	425	365	550	514	540	222	421	295
Caust.v2_001109	NA	54	37	61	21	57	37	90	79	65	23	51	33
Caust.v2_001110	NA	42	76	58	24	54	64	118	92	93	36	85	44
Caust.v2_001111	NA	135	195	226	97	232	181	298	295	236	113	252	133
Caust.v2_001112	NA	146	160	220	107	241	195	237	239	193	107	219	154
Caust.v2_001113	NA	1081	1440	1510	830	1686	1456	1972	1886	1560	944	1678	1168
Caust.v2_001114	NA	238	348	411	229	485	345	470	397	408	245	424	290
Caust.v2_001115	NA	655	844	1121	562	880	800	1319	1239	859	519	969	747
Caust.v2_001116	NA	361	494	457	268	588	560	580	611	621	282	615	433
Caust.v2_001117	NA	395	507	635	322	750	612	669	657	547	357	667	430
Caust.v2_001118	NA	205	321	327	141	280	324	547	541	442	183	373	215
Caust.v2_001119	NA	5	5	2	0	3	2	6	3	4	3	3	1
Caust.v2_001120	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_001121	NA	865	1208	1287	737	1344	1230	1466	1387	1361	716	1370	943
Caust.v2_001122	NA	415	584	696	336	694	574	799	800	703	371	755	552
Caust.v2_001123	NA	732	938	997	518	889	911	1589	1403	1150	594	1276	775
Caust.v2_001124	NA	1	14	3	0	17	2	0	0	11	8	1	1
Caust.v2_001125	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_001126	NA	31	45	57	29	53	40	88	52	41	25	41	40
Caust.v2_001127	NA	0	0	2	2	1	0	0	0	0	0	1	0
Caust.v2_001128	NA	0	1	0	0	0	0	0	1	0	0	0	0
Caust.v2_001129	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001130	NA	15	29	39	11	27	26	52	43	35	17	44	16
Caust.v2_001131	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001132	NA	0	0	0	0	0	0	0	0	0	1	2	0
Caust.v2_001133	NA	22	33	25	13	43	19	55	38	47	22	42	16
Caust.v2_001134	NA	28	50	55	34	50	40	77	63	71	28	58	47
Caust.v2_001135	NA	0	0	0	0	1	0	0	2	0	0	0	0
Caust.v2_001136	NA	0	1	0	0	0	0	0	1	0	0	0	1
Caust.v2_001137	NA	2893	3825	4697	3338	3391	5280	5166	5340	3972	2339	7274	3628
Caust.v2_001138	NA	173	215	264	116	281	242	475	408	369	169	338	191
Caust.v2_001139	NA	86	178	141	52	199	134	189	160	218	87	137	98
Caust.v2_001140	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001141	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001142	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_001143	NA	1204	1929	2010	913	1993	1759	2625	2265	2207	1062	1935	1341
Caust.v2_001144	NA	0	0	0	0	0	0	2	1	4	1	0	0
Caust.v2_001145	NA	2521	4043	3806	2041	4057	3635	5047	4790	4731	2238	4222	2894
Caust.v2_001146	NA	1	0	1	0	1	3	1	3	4	0	1	0
Caust.v2_001147	NA	256	543	326	91	610	423	518	483	582	313	343	271
Caust.v2_001148	NA	3	17	8	1	20	7	22	16	19	14	15	4
Caust.v2_001149	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001150	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001151	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001152	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001153	NA	48	58	32	9	31	45	108	89	103	28	51	23
Caust.v2_001154	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001155	NA	2	6	3	2	14	4	7	6	3	4	4	5
Caust.v2_001156	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001157	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001158	NA	23	39	21	13	85	20	42	54	31	35	15	21
Caust.v2_001159	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001160	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001161	NA	1798	1262	1988	1541	1263	1377	2516	3105	1560	671	2108	1945
Caust.v2_001162	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001163	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001164	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001165	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001166	NA	0	0	0	0	1	3	1	0	0	2	0	0
Caust.v2_001167	NA	309	435	532	282	519	455	673	638	463	306	634	343
Caust.v2_001168	NA	1	10	0	3	101	2	0	5	13	18	5	1
Caust.v2_001169	NA	53	23	52	42	83	53	67	86	32	35	108	47
Caust.v2_001170	NA	0	7	0	1	10	1	1	0	4	3	3	0
Caust.v2_001171	NA	0	2	0	0	3	0	0	0	1	0	0	0
Caust.v2_001172	NA	0	958	3	5	1121	27	3	3	1441	325	12	1
Caust.v2_001173	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001174	NA	0	5	0	0	12	4	0	0	10	7	2	0
Caust.v2_001175	NA	8	5872	8	67	11643	914	14	4	12824	2394	49	25
Caust.v2_001176	NA	12	21	5	7	36	15	10	12	26	15	16	4
Caust.v2_001177	NA	33	36	33	6	50	26	26	52	64	19	28	19
Caust.v2_001178	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_001179	NA	42	60	73	50	76	71	102	97	62	41	99	75
Caust.v2_001180	NA	2	96	6	10	134	31	6	10	82	50	10	3
Caust.v2_001181	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001182	NA	0	21	5	3	36	15	10	4	22	10	7	3
Caust.v2_001183	NA	1	3	7	0	3	5	5	6	2	4	0	1
Caust.v2_001184	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001185	NA	308	611	442	198	724	399	632	561	764	339	468	321
Caust.v2_001186	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001187	NA	3	1	4	0	2	2	6	2	3	2	3	2
Caust.v2_001188	NA	1	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_021187	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020872	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018295	NA	0	0	0	0	0	0	2	1	2	0	1	0
Caust.v2_018296	NA	0	0	0	0	2	1	1	0	1	1	0	0
Caust.v2_018297	NA	0	0	0	0	0	0	0	0	0	0	0	0
