	SRR3948522	SRR3948580	SRR3948532	SRR3948545	SRR3948559	SRR3948571	SRR3948576	SRR3948549	SRR3948582	SRR3948523	SRR3948530	SRR3948535	SRR3948538	SRR3948546	SRR3948551	SRR3948569
gene-LOC117218473	855.110097723631	973.773181279472	849.129869626456	886.977756119692	1020.2144518507	825.591752483449	813.554480587552	935.866927232438	724.985271952124	1284.68233290074	898.144909904521	1184.29294448872	943.181802612202	1023.99073625863	851.323112324995	900.136233901161
gene-LOC117218475	214.75012463305	243.641055917203	233.874626948544	252.765681795767	264.922411400612	243.039369832206	216.065959614038	213.006031864042	323.374725618933	195.780339813624	269.443472971356	237.392054188053	227.664573044325	210.42233879557	256.823732209775	274.337726121651
gene-LOC117218474	7.7808016171395	7.91042389341569	7.7634730937276	14.7063669408446	8.77226527816596	15.7697301036164	2.20475468993916	3.39903242336237	17.3857379365018	6.05506205609145	7.95824603712867	1.77821763436744	11.4788860358483	6.78781738050226	14.2679851227653	13.2210952347784
gene-LOC117218471	36.5697676005557	51.417755307202	17.4678144608871	39.52336115352	31.5801550013975	37.1052473026269	38.5832070739354	28.3252701946864	24.3400331111025	13.1193011215315	22.7378458203676	17.7821763436744	28.6972150896207	21.3331403387214	13.3167861145809	17.6281269797045
gene-LOC117218468	84.8107376268206	73.5669422087659	59.1964823396729	63.4212074323925	64.0375365306115	62.1512892319001	82.6783008727187	87.2418321996341	86.9286896825088	73.669921682446	40.9281224766617	69.3504877403302	43.0458226344311	71.756926593881	48.511149417402	56.1896547478081
gene-LOC117218469	91.8134590822461	69.6117302620581	49.4921409725134	68.9360950352092	39.4751937517468	51.019715041112	44.0950937987833	61.1825836205226	52.1572138095053	56.5139125235202	29.5591995664779	69.3504877403302	30.6103627622621	51.3934744523743	53.2671444583237	44.0703174492612
gene-LOC117218503	767.187039449955	774.430499165396	687.067368794892	582.739790030969	534.230955440307	671.604976177547	568.826710004304	717.195841329459	773.665338174329	781.103005235797	668.492667118808	887.330599549353	673.427980769767	852.355925351641	626.840146393488	674.275856973697
gene-LOC117218504	1044.96165718184	960.325460660665	839.425528259297	865.837353642228	759.678173089172	869.190418064035	781.585537583434	952.86208934925	1053.57571895201	1069.72762990949	785.592573093702	1013.58405158944	869.525617215509	1119.98986778287	839.908724226783	804.283293449018
gene-LOC117218505	38.9040080856975	51.417755307202	42.6991020155018	25.7361421464781	42.9840998630132	37.1052473026269	36.3784523839962	33.9903242336237	60.8500827777562	48.4404964487316	32.9698764395331	41.7881144076349	26.7840674169794	44.605657071872	54.2183434665081	39.6632857043351
gene-LOC117218507	497.193223335214	470.670221658234	530.827472783625	406.263386740833	442.122170019564	374.762997756532	388.036825429293	473.598517655156	493.75495739665	545.964762057579	429.745286004948	595.702907513093	479.243491996666	590.540112103697	444.209936822092	322.815075315839
gene-LOC117218508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218506	3.1123206468558	0	0	4.59573966901395	1.75445305563319	0.927631182565673	0	0	6.95429517460071	1.00917700934858	3.41067687305514	1.77821763436744	2.86972150896207	0	2.85359702455306	5.50878968115765
gene-LOC117218509	0	0.791042389341569	0	0	0	0	1.10237734496958	0	0	0	0	0	0	0	0	0
gene-LOC117218510	9.3369619405674	16.611890176173	23.2904192811828	26.6552900802809	14.0356244450655	11.1315741907881	4.40950937987833	11.3301080778746	26.0786069047527	10.0917700934858	43.2019070586985	35.5643526873488	24.870919744338	16.4846993526483	25.6823732209775	25.3404325333252
gene-LOC117218385	0	0	0	0	0	0	0	0	0	0	0	0.88910881718372	0	0	0	0
gene-LOC117218511	507.308265437496	541.072994309633	455.13361011978	459.573966901395	371.06682126642	426.710343980209	447.56520205765	486.061636540818	662.396615380717	599.451143553054	544.571407397805	535.2435079446	494.548673377797	506.177238946026	459.429120953042	521.131503837514
gene-LOC117218522	303.451263068441	286.357344941648	342.56325026073	369.497469388722	314.924323486158	381.256416034492	357.170259770145	314.977004564913	316.420430444332	341.101829159818	324.014302940239	332.526697626711	299.407610768376	301.573029333743	350.041235011842	307.390464208597
gene-LOC117218520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218516	0.77808016171395	0.791042389341569	0	0.91914793380279	1.75445305563319	0.927631182565673	4.40950937987833	0	1.73857379365018	3.02753102804573	2.27378458203676	1.77821763436744	1.91314767264138	3.87875278885843	0.951199008184352	0
gene-LOC117218519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gene-LOC117218515	44.3505692176952	46.6715009711526	92.1912429880152	47.7956925577451	50.8791386133626	66.7894451447284	60.630753973327	48.7194647348606	38.2486234603039	39.3579033645944	56.8446145509191	30.2296997842465	44.0023964707518	34.9087750997259	51.364746441955	48.4773491941874
gene-LOC117218514	97.2600202142438	95.7161291103299	98.0138478083109	119.489231394363	90.3543323651094	80.7039128832135	93.7020743224145	99.7049510852961	111.268722793611	85.7800457946289	87.5407064084154	88.0217729011883	101.396826649993	108.605078088036	91.3151047856978	117.888099176774
gene-LOC117218512	315.12246549415	294.267768835064	244.549402452419	280.340119809851	271.062997095328	233.76305800655	321.894184731118	303.646896487038	288.603249745929	322.936642991544	244.431842568952	310.298977197118	251.578918952342	275.391448008949	258.726130226144	280.94827373904
