	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9
Lflavo2a005451	107.55318774055	99.2468140975202	105.145872926899	129.986798118812	139.782164453693	118.819714428984	109.229340404758	134.394840400673	131.738003526537	116.522834964527	135.710976427254	92.6692869622663	149.405604583883	122.829699716504	118.83279437628	151.827290410278	116.440448378566	147.071865881353	188.574795204245
Lflavo2a005545	358.172408230323	451.51847292718	372.516806941014	370.413507421277	429.202928034096	374.540404178321	396.204607468167	447.982801335576	510.710342438491	407.829922375845	304.43273090438	313.55224492712	397.229186790483	338.444424398713	333.349137471123	313.928607991177	361.686702485634	336.33648017129	358.83089601722
Lflavo2a005483	113.641104027751	88.3405707901004	127.176436778249	73.300826006849	93.1881096357953	112.792627465195	76.4605382833304	90.3965295552144	83.9153036162186	97.7959507737996	109.118960775967	67.2804412191796	118.575876653876	80.4136883036106	101.08503937203	100.457154557177	91.7097336786934	66.3028903563475	137.928993063676
Lflavo2a005466	1714.7630875616	1822.43325666985	1565.17142271184	1727.94480506812	1921.10872172255	1827.92937487488	1588.79040588739	1747.13292520874	1713.49636093762	1781.1347630292	1854.10536713451	1483.97803368341	2180.61037166477	1659.52644652946	1650.54121539521	1946.3573695453	1719.81511808696	1851.65890158818	1886.82552230076
Lflavo2a005521	227.282208055502	246.481098747687	206.286188789916	244.336086689497	200.712851523251	253.137652479141	207.53574676904	234.391001413078	229.188033532468	237.207199749216	179.725347160417	187.877458498841	164.820468548887	244.775732528573	185.193965261735	226.028597753648	248.337593444552	261.595040133226	269.392564577493
Lflavo2a005592	1418.48449491782	1538.87093067693	1209.67823329232	1072.14674839351	1119.15335514527	1163.22778401129	1300.8221448203	1464.74376650971	1519.49861601841	1603.22936321729	1185.63711162459	1332.91440151205	1128.8423457449	1363.49803354364	1010.8503937203	1202.06117896258	1486.93422132983	1647.92820212958	1140.06933329195
Lflavo2a005385	462.681637827273	458.062218911632	436.605719963124	500.400305540089	458.772232053146	512.302391922071	374.358739387215	438.383169878385	428.599669007568	528.514287160534	584.107378271355	389.71878215638	569.164207938603	461.274124115217	507.740121425924	625.574098833328	408.056792547894	562.97181448026	675.636551960352
Lflavo2a005369	144.080685463756	159.231152288329	141.195886501836	129.009453772054	125.445532202032	101.599465961016	93.3414363458839	124.795208943482	127.226428063299	170.622722626629	156.801195736894	93.9387292494206	157.705915949655	101.621694010057	95.6835487185631	162.101317580899	119.53178771605	203.730699458595	155.170117196636
Lflavo2a005567	2070.90619036286	2440.81725220055	2144.97580770874	1919.50429703269	1983.83148782356	1966.55237504203	2244.16644831593	2383.90847853574	2323.46136356734	2507.32171664742	2186.96404580405	2422.09588389047	2686.92936497682	1791.19281529032	1863.51427544621	2479.46522384304	2165.99842913049	2634.03300779308	2071.09003647176
Lflavo2a005508	123.787631173086	151.596781973135	131.181993842131	136.828208546118	138.886124937964	115.375664735391	133.061196493069	148.794287586459	143.468099730954	136.290101610295	138.461874598076	177.721920201607	200.39323154505	98.9706932967515	131.179058727062	199.77275053984	149.414734645062	180.82606460822	150.859836163396
Lflavo2a005438	2064.81827407566	1942.40193305147	1774.46177929967	1690.80571989132	1784.91071533177	1713.41472256289	1841.01088282201	1850.32896337355	2136.68213938931	1990.25163649233	1797.25347160417	2333.23492378966	2465.19247563408	1648.0387767718	1608.87257321132	1969.18854103557	1965.06137219403	2249.47624372626	1952.55730805767
Lflavo2a005610	332.806090366986	341.36541552224	300.41677979114	321.546290083377	316.301949052267	308.242447576641	310.80712315172	354.386394627964	446.645970860518	336.043532978056	404.382031110938	274.199534025336	425.687397187414	296.028412985819	309.428250291482	400.687059654193	287.494558386016	321.870395002632	394.390714541449
Lflavo2a005454	362.231019088457	455.880970250148	322.447343642491	356.730686566665	353.935608712876	337.516869972188	312.793111159079	441.583047030782	349.195940854587	433.839483751856	436.47584310387	383.371570720608	575.093001771297	322.538420118878	372.702855089242	470.322132699509	426.604828572799	438.804583449282	443.958946423708
Lflavo2a005541	838.103142204665	791.793264118677	920.27673542686	968.548247637164	770.593983526769	915.25620607254	947.316279510353	800.769257387341	834.641460698948	922.819237620854	685.890610591795	832.754140373242	840.702965475979	919.013580612693	911.308637392121	668.953324664836	831.570281783209	716.071215848553	607.749625686824
Lflavo2a005489	1080.60514097817	1305.47732389815	796.104466446522	891.338044243283	534.935590890094	946.252653314884	1531.19675367397	1173.55494564159	858.101653107783	1329.60877754166	1034.33771222934	1030.78713716932	1226.07456460107	1415.63438090532	832.601202155884	462.331222677915	2181.45512581791	2423.06926575015	536.629988638366
Lflavo2a005429	7.10256900173445	23.9937352763236	8.01111412776374	13.6828208546118	10.7524741887456	3.44404969359375	6.95095802575731	10.3996007452901	8.1208358338276	10.4038245504042	18.3393211388181	17.7721920201607	14.2291051984651	16.7896711842704	3.85820760961948	3.42467572354011	30.9133933748405	14.4660851686576	0
Lflavo2a005459	2.02930542906699	2.18124866148396	2.00277853194094	0.977344346757986	2.6881185471864	0.861012423398438	3.97197601471846	0	2.70694527794253	2.08076491008084	5.50179634164542	5.07776914861733	3.55727629961627	1.76733380887056	3.08656608769558	2.28311714902674	4.12178578331206	2.41101419477627	0
Lflavo2a005397	7463.78536810838	6616.81781461159	8016.12107409359	8098.27525723667	6788.39537116139	7741.36269877536	8931.98106309814	6086.96631314713	6299.96397686492	7091.24681355551	5605.41350607974	5044.76364915132	6132.74434053845	8271.12222551424	7667.03016183583	6230.62669969398	6755.60689884847	4753.31448500142	4743.46427708049
Lflavo2a005590	77.1136063045455	44.7155975604212	61.0847452241985	98.7117790225566	35.841580629152	88.6842796100391	79.4395202943693	46.398218709756	77.599097967686	66.584477122587	82.5269451246813	66.0109989320253	23.7151753307751	91.017691156834	94.1402656747153	52.5116944276151	106.135983920286	100.057089083215	58.1887939487384
Lflavo2a005522	0	1.09062433074198	1.00138926597047	0	0	0.861012423398438	0	0	0	4.16152982016169	0	0	0	0	0	0	3.09133933748405	3.61652129216441	0
Lflavo2a005471	1.01465271453349	1.09062433074198	2.00277853194094	1.95468869351597	0	0	0.992994003679616	0	2.70694527794253	0	2.75089817082271	0	0	3.53466761774113	0	0	3.09133933748405	2.41101419477627	0
Lflavo2a005378	0	0	0	0	0	0	0	0	0	0	0	0	3.55727629961627	0	0	0	1.03044644582802	0	0
Lflavo2a005622	0	0	0	0	0	0.861012423398438	0	0	0	0	0	0	0	0	0	0	1.03044644582802	0	1.07757025830997
Lflavo2a005549	297.293245358314	262.840463708817	323.448732908461	390.937738703194	242.826708762505	358.18116813375	369.393769368817	262.389926496551	309.494076778096	311.074354057086	337.443508954252	349.096628967441	260.866928638526	330.491422258795	348.781967909601	264.841589287102	492.553401105792	313.431845320915	207.971059853824
Lflavo2a005484	3.04395814360048	1.09062433074198	1.00138926597047	0	0	1.72202484679688	0	0	0.902315092647511	0	0	0	0	1.76733380887056	0	0	0	0	0
Lflavo2a005427	494.135871977811	500.596567810569	406.56404198401	480.853418604929	504.470247355315	434.811273816211	411.099517523361	477.581664995248	532.365904662032	528.514287160534	574.020751645005	418.91595476093	691.297360892095	410.905110562406	386.592402483872	614.158513088194	530.679919601428	571.410364161977	481.673905464557
Lflavo2a005601	259.751094920574	242.11860142472	257.35704135441	202.310279778903	298.381158737691	250.554615208946	249.241494923584	255.190202903658	278.815363628081	235.126434839135	287.927341879444	220.882957964854	244.266305906984	243.892065624138	241.52379636218	240.868859222321	217.424200069711	245.92344786718	262.927143027633
Lflavo2a005580	3763.34691820473	3557.61656688034	3412.73461842735	3579.03499782775	3968.55901516286	3141.8343329809	3165.66488373061	3333.47202350954	3925.07065301667	3648.62126982676	3856.75923549344	4394.8091981283	4775.05055285157	3029.21014840415	2791.79902632066	4633.58625394977	3065.57817633835	4445.91017516745	3976.23425316379
Lflavo2a005510	386.582684237261	345.727912845208	265.368155482174	288.316582293606	344.975213555588	365.930279944336	361.44981733938	320.787684527796	332.051954094284	392.224185550239	415.385623794229	305.935591204194	512.247787144743	259.798069903973	344.923760299982	399.54550107968	311.194826640061	356.830100826888	414.864549449339
Lflavo2a005407	1135.39638756298	1457.07410587129	1686.33952389427	1454.28838797588	1152.30681722724	1007.38453537617	1343.52088697852	1500.74238447418	953.747052928419	1409.71822657977	1975.1448866507	1440.81699592017	1992.07472778511	1500.46640373111	1526.30693036547	1793.38852056051	1382.8591303012	1833.57629512736	2041.9956394974
Lflavo2a005612	1410.36727320156	1580.31465524513	2261.13696256132	1973.25823610437	768.801904495311	1314.76597052942	1996.91094139971	1847.12908622115	1063.82949423142	1956.95939793103	2662.86942935638	1537.2946097439	1592.47402346155	2438.03698933694	2030.96048570369	1115.30272729956	2401.9706652251	2474.90607093784	1587.26099049059
Lflavo2a005444	1040.01903239683	473.330959542019	412.572377579833	1226.56715518127	672.925676312329	716.362336267501	622.607240307119	611.97650539592	438.525135026691	536.837346800858	764.749691488713	629.643374428549	863.232382040215	641.542172620015	1155.14735832007	425.801348293487	530.679919601428	509.929502195182	758.60946185022
Lflavo2a005536	2132.8000059494	1827.88637832356	2009.78825680273	2454.1116547093	1776.84635969021	2582.17625777192	2579.79842155964	2127.11833705588	1597.09771398609	2244.10495552219	2275.90975332732	2719.14537908458	1856.89822839969	2915.21711773199	2703.06025129941	1457.77029965358	2757.47468903577	2566.52461033934	1608.81239565679
Lflavo2a005402	433.256709105802	323.915426230368	430.597384367301	618.658971497805	424.722730455452	555.353013091993	426.987421582235	203.192199177207	297.763980573679	375.578066269592	374.122151231888	260.235668866638	211.065060443899	444.484452930947	497.708781640913	277.398733606749	322.529737544169	315.842859515692	488.139327014417
Lflavo2a005443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005563	638.216557441567	594.390260254379	528.733532432407	425.144790839724	609.306870695585	526.939603119844	526.286821950196	616.776321124516	646.057606335618	567.00843799703	586.858276442178	604.254528685462	650.981562829777	540.804145514392	515.456536645163	834.479317969274	555.410634301301	695.577595192955	697.187957126551
Lflavo2a005613	93.3480497370814	47.9874705526471	94.1305910012239	58.6406608054792	33.1534620819656	32.7184720891407	24.8248500919904	51.1980344383515	59.5527961147357	37.4537683814552	113.703791060672	135.830324725514	75.8885610584804	13.2550035665292	35.4955100084992	101.59871313169	100.983751691146	27.7266632399271	58.1887939487384
Lflavo2a005461	230.326166199103	203.94674984875	220.305638513503	228.698577141369	251.787103919793	269.496888523711	245.269518908865	221.59149280349	212.946361864813	242.409112024418	224.656683950521	224.691284826317	175.492297447736	269.518405852761	239.980513318332	195.206516241786	245.246254107068	201.319685263819	215.514051661994
Lflavo2a005390	3361.54444324946	3915.34134736371	3520.88465915216	3309.28795812254	3214.09374291921	3179.71887961043	3689.96571767345	3875.05123155273	3974.69798311229	3778.66907670681	3341.42431149265	4170.11791330198	3633.16486067475	3133.48284312751	3186.87948554569	3505.72638233056	4096.02462216636	4022.77718398421	2906.20698666199
Lflavo2a005614	154.227212609091	124.331173704586	126.175047512279	138.782897239634	132.613848327863	165.3143852925	109.229340404758	119.195423926787	150.686620472134	140.451631430457	119.205587402317	147.255305309903	166.006227315426	124.597033525375	114.202945244737	138.128587516118	104.07509102863	120.550709738814	177.799092621145
Lflavo2a005420	156.256518038158	170.137395595749	144.200054299747	134.873519852602	185.480179755862	154.12122378832	136.040178504107	150.394226162658	159.709771398609	159.178515621184	144.880636996663	109.172036695273	147.034087050806	115.760364481022	140.438756990149	171.233786177006	119.53178771605	184.442585900385	173.488811587905
Lflavo2a005478	152.197907180024	140.690538665715	116.161154852574	125.100076385022	172.935626535659	144.650087130938	146.963112544583	176.793212669933	168.732922325085	157.097750711104	191.645905900649	119.327574992507	136.362258151957	166.129378033833	148.155172209388	204.338984837893	103.044644582802	143.455344589188	213.358911145374
Lflavo2a005560	1202.36346672219	1044.81810885082	1019.41427275794	1123.94599877168	1143.34642206995	1059.90629320348	976.113105617062	1000.76157941215	1061.12254895347	1070.55354623659	1108.61196284155	893.68737015665	1164.41510874106	1005.61293724735	1174.43839636817	1139.27545736434	818.174477987445	968.022199202673	1273.68804532239
Lflavo2a005418	3322.98764009719	3190.07616742029	3094.29283184874	3441.22944493487	3096.71256635874	4001.98574395594	3487.39494092281	3199.07718310887	3131.03337148686	3551.865701508	2959.96643180523	3033.96706629885	2657.28539581335	4242.48480819379	3784.13002351479	2836.77305766573	3230.44960767083	2771.46081689533	3024.73971507609
Lflavo2a005497	2191.64986339235	2324.12044881116	1715.37981260741	1614.57286084419	2137.95028452892	1832.23443699188	1678.15986621855	1972.72426445273	1838.91815881563	2146.30900474839	2337.34647914236	2354.81544267129	2309.8580772175	1754.96247220847	1564.11736493974	2513.71198107844	1798.12904796989	3055.96049187893	2215.4844510853
Lflavo2a005596	40.5861085813397	64.3468355137768	43.0597384367301	43.0031512573514	60.0346475538296	42.1896087465235	43.6917361619031	60.7976658955424	53.2365904662032	62.4229473024253	74.2742506122131	59.6637874962536	58.1021795603991	70.6933523548225	52.4716234908249	76.4844244923959	52.5527687372288	43.3982555059729	32.3271077492991
Lflavo2a005534	124.80228388762	116.696803389392	137.190329437954	119.236010304474	145.158401548066	111.931615041797	109.229340404758	139.194656129268	125.421797878004	75.9479192179508	192.56287195759	112.980363556736	156.520157183116	124.597033525375	128.092492639367	194.064957667273	113.349109041082	172.387514926503	165.945819779736
Lflavo2a005621	64.9377737301436	70.8905814982287	69.0958593519623	66.4594155795431	55.5544499751856	46.4946708635157	63.5516162354954	61.5976351836416	92.9384545426937	70.7460069427487	56.851895530336	49.508249199019	72.3312847588642	59.2056825971639	63.2746047977595	94.7493616846098	74.1921440996171	54.2478193824661	63.5766452402883
Lflavo2a005409	153.212559894557	217.034241817654	211.293135119769	186.672770230775	217.737602322099	163.592360445703	184.696884684409	179.993089822329	221.06719769864	210.157255918165	181.559279274299	161.2191704686	188.535643879662	191.755718262456	169.761134823257	210.04677771046	178.267235128247	189.264614289937	191.807505979175
Lflavo2a005512	829.985920488397	970.655654360362	951.319802671944	862.995058187302	826.148433501954	862.734448245235	948.309273514033	884.766032637762	954.649368021067	859.355907863388	828.937315474576	814.981948353081	958.093083363315	911.944245377211	892.017599344024	871.009192353702	906.792872328654	968.022199202673	698.265527384861
Lflavo2a005523	668.656138877572	641.287106476284	494.686297389411	503.332338580363	607.514791664127	519.190491309258	636.509156358634	539.179300178889	535.975165032622	811.498314931529	515.334924000787	722.312661390815	659.281874195549	615.032165486956	474.559535983196	374.431212440386	870.727246724673	788.401641691841	536.629988638366
Lflavo2a005607	199.886584763098	207.218622840976	147.204222097659	228.698577141369	217.737602322099	375.401416601719	372.372751379856	236.790909277376	181.36533362215	314.195501422207	143.046704882781	291.971726045496	137.548016918496	389.697104855959	199.855154178289	61.6441630237221	495.644740443276	183.237078802997	95.9037529895874
Lflavo2a005586	821.86869877213	917.215062154005	785.089184520847	712.484028786572	767.905864979582	695.698038105938	699.06777859045	727.172082882211	731.777540137132	776.125311460154	856.446297182803	722.312661390815	1305.52040195917	658.331843804285	780.901220186983	1028.54427563655	764.591262804388	790.812655886617	881.452471297556
Lflavo2a005399	497.179830121412	477.693456864987	430.597384367301	416.348691718902	412.178177235248	351.293068746563	405.141553501283	499.180835773927	399.725586042848	483.777841593796	442.894605502456	450.652011939788	749.399540452494	373.791100576124	312.514816379178	490.87018704075	451.335543272671	456.887189910104	452.579508490188
Lflavo2a005388	1841.59467687829	2669.84836165637	1645.28256398948	1614.57286084419	2277.73244898261	1829.65139972168	2089.25938374191	2024.72226817918	1700.86394964056	2154.63206438871	1593.68700696329	2453.83194106932	1713.4214176485	1934.34685380883	1675.23374409678	1324.20794643551	2214.42941208441	1838.39832351691	1567.86472584101
Lflavo2a005473	34.4981922941388	31.6281055915174	35.0486243089664	35.1843964832875	40.321778207796	42.1896087465235	72.4885622686119	26.398986507275	51.4319602809081	28.0903262860914	23.8411174804635	67.2804412191796	37.9442805292402	34.463009272976	43.2119252277382	10.2740271706203	40.1874113872926	30.1376774347034	14.0084133580296
Lflavo2a005608	177.564225043361	247.571723078429	220.305638513503	168.103227642374	278.668289391657	231.61234189418	275.059339019254	263.98986507275	247.234335385418	223.682227833691	166.887822363244	330.054994660126	239.523270840829	212.963723968903	197.540229612517	118.722091749391	284.403219048532	244.717940769792	186.419654687625
Lflavo2a005539	3349.36861067506	5296.07175008305	2794.87744132358	2994.58307846647	3393.30164606497	3643.80457582219	3780.3281720083	3221.47632317565	3112.98706963391	3693.3577153935	2586.76124663029	3513.81625084319	2308.67231845096	4118.77144157285	3372.84509232935	2921.24839217972	4401.03677013146	4378.40177771371	2993.4901775851
Lflavo2a005392	13.1904852889354	8.72499464593584	13.0180604576161	22.4789199754337	19.7128693460336	15.4982236211719	14.8949100551942	7.99969288099242	7.21852074118009	20.8076491008084	11.0035926832908	6.34721143577166	2.37151753307751	12.3713366620939	9.25969826308675	12.5571443196471	14.4262502415922	18.082606460822	19.3962646495795
Lflavo2a005537	5.07326357266747	3.27187299222594	9.01250339373421	10.7507878143378	1.7920790314576	2.58303727019532	4.96497001839808	12.7995086095879	4.51157546323756	2.08076491008084	2.75089817082271	6.34721143577166	5.92879383269378	7.06933523548225	3.08656608769558	7.9909100215936	4.12178578331206	9.64405677910509	3.23271077492991
Lflavo2a005400	232.35547162817	260.659215047333	156.216725491393	172.989949376164	129.925729780676	94.7113665738282	224.416644831593	127.195116807779	52.3342753735557	72.8267718528295	97.1984020357357	171.374708765835	100.789495155794	139.619370900774	110.344737635117	139.270146090631	146.323395307578	183.237078802997	121.765439189027
Lflavo2a005474	269.897622065909	185.406136226137	219.304249247532	175.921982416438	78.8514773841345	230.751329470781	411.099517523361	209.591953482001	118.203277136824	215.359168193367	154.967263623013	191.685785360304	75.8885610584804	261.565403712843	152.785021340931	81.0506587904494	314.286165977545	262.800547230614	81.8953396315578
Lflavo2a005406	1.01465271453349	1.09062433074198	1.00138926597047	0	0	0.861012423398438	0	0	0.902315092647511	0	0	0	0	0	0	0	0	2.41101419477627	0
Lflavo2a005597	0	0	0	0	0	0	0	0	0	2.08076491008084	0	0	0	0	0.771641521923896	0	0	1.20550709738814	0
Lflavo2a005516	1.01465271453349	5.4531216537099	3.0041677979114	4.88672173378993	0	4.30506211699219	3.97197601471846	3.19987715239697	0.902315092647511	4.16152982016169	5.50179634164542	11.424980584389	0	0.883666904435282	3.85820760961948	3.42467572354011	5.15223222914008	1.20550709738814	0
Lflavo2a005453	1.01465271453349	0	0	4.88672173378993	0.896039515728801	0	3.97197601471846	0	0	1.04038245504042	1.83393211388181	0	0	0.883666904435282	1.54328304384779	0	0	0	0
Lflavo2a005609	1.01465271453349	0	1.00138926597047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005547	0	0	0	0	0	0	1.98598800735923	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005413	0	0	0	0	0	0	1.98598800735923	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005507	0	0	0	0	0	1.72202484679688	0.992994003679616	0	0	2.08076491008084	1.83393211388181	0	0	0	0	0	76.2530369912732	42.1927484085848	1.07757025830997
Lflavo2a005514	1530.09629351651	1852.97073793062	1304.81021355952	1331.14300028438	1422.01471146161	1354.37254200574	2021.7357914917	1423.94533281665	1801.92324001708	1471.10079142716	1246.15687138269	1307.52555576896	825.288101510975	2118.14956993137	1517.04723210238	1006.85466272079	2662.67361601959	3013.76774347034	1186.40485439928
Lflavo2a005449	300.337203501914	257.387342055107	181.251457140655	224.789199754337	232.074234573759	390.899640222891	298.891195107564	239.990786429773	241.820444829533	329.801238247814	242.079039032398	264.043995728101	373.514011459708	382.627769620477	304.026759638015	160.959759006385	340.047327123245	311.020831126139	218.746762436924
Lflavo2a005387	1.01465271453349	1.09062433074198	2.00277853194094	3.90937738703195	3.5841580629152	8.61012423398438	3.97197601471846	1.59993857619848	3.60926037059005	3.12114736512126	6.41876239858632	7.61665372292599	7.11455259923254	5.30200142661169	3.85820760961948	4.56623429805349	3.09133933748405	10.8495638764932	1.07757025830997
Lflavo2a005587	2.02930542906699	0	1.00138926597047	0	0	0	0	0	0	0	0	0	0	0.883666904435282	0	0	1.03044644582802	1.20550709738814	0
Lflavo2a005574	0	0	1.00138926597047	1.95468869351597	0	0.861012423398438	0	0	0.902315092647511	0	0.916966056940903	0	2.37151753307751	0	0	0	1.03044644582802	0	0
Lflavo2a005546	20.2930542906699	14.1781162996457	25.0347316492617	27.3656417092236	34.0495015976944	43.0506211699219	39.7197601471846	38.3985258287636	28.8740829647204	26.0095613760105	30.2598798790498	34.274941753167	34.3870042296239	45.0670121261994	34.7238684865753	5.70779287256686	38.1265184956366	26.521156142539	15.0859836163396
Lflavo2a005566	80.157564448146	68.7093328367447	81.1125305436079	62.5500381925111	58.242568522372	92.1283293036329	94.3344303495635	76.7970516575272	80.3060432456285	121.724747239729	57.7688615872769	116.788690418199	66.4024909261704	93.6686918701399	80.2507182800852	65.0688387472622	99.9533052453175	61.4808619667949	58.1887939487384
Lflavo2a005394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005445	725.476690891448	666.37146608335	708.983600307091	696.846519238444	856.613777036733	696.559050529337	671.26394648742	691.173464917745	717.340498654772	706.419686972446	861.031127467508	604.254528685462	827.659619044052	761.720871623213	735.374370393473	913.246859610697	709.977601175503	804.073233957887	968.735662220664
Lflavo2a005527	474.857470401675	519.137181433182	396.550149324305	388.005705662921	416.658374813892	404.675838997266	437.910355622711	411.18421408301	314.907967333981	391.183803095198	402.548098997056	312.282802639966	512.247787144743	321.654753214443	381.190911830405	455.481871230835	384.35652429385	372.501693092934	395.468284799759
Lflavo2a005367	728.520649035048	993.558765305944	1060.47123266273	850.289581679448	893.351397181614	808.490665571133	1032.7137638268	945.563698533304	998.862807560795	749.075367629103	961.897393731007	1184.38965391499	1394.45230944958	827.995889455859	931.371316962143	1219.18455758028	1175.73939468977	1170.54739156388	1199.335697499
Lflavo2a005446	64.9377737301436	43.6249732296792	104.144483660929	141.714930279908	25.9851459561352	76.630105682461	70.5025742612527	38.3985258287636	44.2134395397281	22.8884140108893	104.534130491263	114.24980584389	64.0309733930929	85.7156897302223	118.061152854356	189.49872336922	84.4966085578973	79.563468427617	329.736499042851
Lflavo2a005495	24.3516651488038	29.4468569300335	19.0263960534389	21.5015756286757	21.5049483774912	9.47113665738282	20.8528740772719	20.7992014905803	27.9717678720728	16.6461192806467	19.256287195759	20.3110765944693	40.3157980623177	21.2080057064468	17.7477550042496	22.8311714902674	21.6393753623883	24.1101419477627	21.5514051661994
Lflavo2a005627	7.10256900173445	11.9968676381618	15.020838989557	12.7054765078538	10.7524741887456	17.2202484679688	4.96497001839808	7.19972359289318	11.7300962044176	7.28267718528295	4.58483028470451	15.233307445852	8.3003113657713	4.41833452217641	3.85820760961948	9.13246859610697	13.3958037957642	2.41101419477627	4.31028103323988
Lflavo2a005492	7.10256900173445	30.5374812607754	5.00694632985234	3.90937738703195	8.96039515728801	8.61012423398438	8.93694603311654	5.5997850166947	12.6324112970652	13.5249719155255	8.25269451246813	3.808326861463	27.2724516303914	7.06933523548225	6.17313217539117	4.56623429805349	3.09133933748405	6.02753548694068	6.46542154985983
Lflavo2a005481	8.11722171626795	25.0843596070655	3.0041677979114	6.8414104273059	7.16831612583041	3.44404969359375	15.8879040588739	4.79981572859545	8.1208358338276	16.6461192806467	7.33572845552722	10.1555382972347	8.3003113657713	15.0223373753998	11.5746228288584	4.56623429805349	13.3958037957642	8.43854968171695	2.15514051661994
Lflavo2a005374	3.04395814360048	4.36249732296792	1.00138926597047	0.977344346757986	7.16831612583041	1.72202484679688	1.98598800735923	3.19987715239697	4.51157546323756	4.16152982016169	2.75089817082271	1.26944228715433	4.74303506615503	0.883666904435282	0.771641521923896	1.14155857451337	3.09133933748405	2.41101419477627	0
Lflavo2a005617	3.04395814360048	2.18124866148396	0	3.90937738703195	0.896039515728801	0.861012423398438	0.992994003679616	0	1.80463018529502	0	2.75089817082271	0	1.18575876653876	1.76733380887056	0.771641521923896	2.28311714902674	1.03044644582802	0	0
Lflavo2a005528	7.10256900173445	5.4531216537099	3.0041677979114	0.977344346757986	5.3762370943728	4.30506211699219	0.992994003679616	0.799969288099242	2.70694527794253	9.36344209536379	12.8375247971726	1.26944228715433	7.11455259923254	6.18566833104697	4.62984913154338	0	3.09133933748405	3.61652129216441	2.15514051661994
Lflavo2a005448	2.02930542906699	3.27187299222594	6.00833559582281	2.93203304027396	2.6881185471864	6.02708696378907	1.98598800735923	3.19987715239697	4.51157546323756	7.28267718528295	3.66786422776361	3.808326861463	7.11455259923254	1.76733380887056	4.62984913154338	6.84935144708023	1.03044644582802	1.20550709738814	4.31028103323988
Lflavo2a005479	105.523882311483	69.7999571674867	82.1139198095783	85.0289581679448	98.5643467301681	107.626552924805	96.3204183569227	59.1977273193439	83.012988523571	66.584477122587	137.544908541135	177.721920201607	98.4179776227168	122.829699716504	108.029813069345	159.818200431872	134.98848440347	106.084624570156	161.635538746496
Lflavo2a005615	213.077070052034	176.681141580201	168.233396683039	190.582147617807	213.257404743455	198.893869805039	150.935088559302	120.795362502986	194.900060011862	200.793813822801	177.891415046535	243.732919133632	215.808095510054	191.755718262456	95.6835487185631	100.457154557177	144.262502415922	195.292149776878	228.444894761714
Lflavo2a005417	4.05861085813397	0	2.00277853194094	2.93203304027396	2.6881185471864	0	1.98598800735923	0	0	1.04038245504042	1.83393211388181	2.53888457430866	1.18575876653876	0	1.54328304384779	5.70779287256686	3.09133933748405	3.61652129216441	3.23271077492991
Lflavo2a005551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lflavo2a005531	187.710752188696	350.090410168176	585.812720592724	322.523634430135	148.742559610981	216.114118273008	399.183589479206	207.192045617704	185.876909085387	265.297526035307	298.013968505793	738.815411123821	254.938134805833	526.665475043428	369.616289001546	299.088346522503	465.761793514263	352.008072437336	530.164567088506
Lflavo2a005529	914.202095794677	936.846300107361	998.385098172556	1158.15305090821	913.960306043377	1107.26197649039	1215.42466050385	883.966063349663	965.477149132837	1367.06254592311	896.792803688203	1442.08643820732	1427.65355491266	1108.11829816184	1148.20258462276	413.24420397384	1367.40243361378	968.022199202673	704.730948934721
Lflavo2a005518	0	0	1.00138926597047	0.977344346757986	0.896039515728801	0.861012423398438	1.98598800735923	0	0.902315092647511	0	0	1.26944228715433	0	0	0	1.14155857451337	0	0	0
Lflavo2a005412	211.047764622967	269.384209693269	207.287578055887	214.038411939999	197.128693460336	168.758434986094	224.416644831593	207.992014905803	247.234335385418	177.905399811912	237.494208747694	227.230169400625	252.566617272755	188.221050644715	192.910380480974	255.709120690995	242.154914769584	311.020831126139	227.367324503404
Lflavo2a005600	35.5128450086723	39.2624759067113	30.041677979114	43.0031512573514	33.1534620819656	31.8574596657422	35.7477841324662	45.5982494216568	47.8226999103181	38.4941508364956	53.1840313025724	41.891595476093	37.9442805292402	46.8343459350699	29.3223778331081	62.7857215982354	28.8525004831844	67.5083974537356	44.1803805907088
Lflavo2a005544	663.582875304905	693.637074351899	713.990546636943	600.089428909404	629.019740041618	563.963137325977	712.969694641964	673.574140579562	692.977991153289	730.348483438376	722.569252869431	748.970949421056	978.250982394474	531.96747647004	638.147538631062	848.178020863435	613.115635267669	738.975850698928	671.326270927112
