	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0003761	1688.38417259146	1583.19702876692	1901.29959809478	1362.97856727485	1628.14799883676	1621.03264012975	1217.61631313918	2138.14931795132	1920.44228863	1450.42900642535	1359.7101884746	1603.56014974214	1317.79492446275	1494.68004747816	1196.48504877287	1361.04179583067	1528.6914596574	1583.68433617953	1304.14108056299
OG0003764	315.516792253029	298.854795239153	312.001608528614	382.401198734105	287.004671953102	319.552845805482	326.984286908739	328.785977845555	287.454737470096	294.551931656761	326.696834206847	268.168454681554	280.53058619245	296.586807063445	302.241752260806	315.678895610915	297.38369969913	314.507447355916	319.816613762042
OG0003766	1373.9226204463	1259.59045600796	1580.38365789392	1144.80609652373	1474.36356402076	1512.44672165216	1141.01509907315	1595.02817733303	1582.83587355874	1266.46696968665	1321.03579688625	1401.88875089625	1174.03547815773	1312.61685898376	1203.61759749878	1628.42009539182	1416.30230224603	1407.71940993736	1333.45760349118
OG0003767	2189.62322382955	2146.98751671809	2397.95521983421	2398.69842842302	1905.31761972604	2219.03080545992	2410.07998882385	2149.5943994586	2415.84300639761	2066.11697909418	2294.00206947736	2205.30399927148	2362.04756915066	2151.47789414341	2114.8006972349	1836.28516053453	2075.71833201366	1875.10136334983	1924.22995946829
OG0003768	616.260222995882	668.297993034793	657.113591839857	636.53616466398	616.925930366481	606.529916067688	723.709977668642	612.83209161719	648.302173868727	703.947215728433	623.8790011489	646.438591976266	705.818948178157	629.39048495642	682.049971915978	652.920557315472	616.648474292511	510.377908240865	563.232592014263
OG0003769	308.130111497941	275.936482720813	264.882998261027	251.737466251291	288.792863055614	276.894092117857	281.252218809615	296.531657234124	313.142182095083	289.235109785701	240.188326706591	275.799264367614	299.498846468808	267.221776661124	318.289986894123	296.70366144851	298.378294012505	292.213248556003	306.490921521957
OG0003770	312.35107192942	303.438457742821	313.275084481792	387.196198091272	270.910952030498	247.420771388226	344.13381244591	273.64149421956	289.901160767714	271.157915424094	301.253155530301	286.700421061986	265.555643869009	275.052451435076	289.759791990448	259.615703767447	293.40532244563	286.639698856024	303.82578307394
OG0003774	26.3810026967415	15.5844525124712	8.91433167224612	17.981247589378	28.6110576401846	19.3903425852841	14.8629221322154	20.8092391041491	22.0178096785605	10.6336437421214	24.4259315294839	30.5232387442419	15.9732718116697	12.7248465076726	18.7229404055367	15.5251915874221	32.8216123413756	23.0904201856242	20.4327281014638
OG0003775	11033.5905678852	10074.8901830622	12756.4086229842	9766.21494071081	10369.7202034644	10399.4285353396	9934.14849283228	11629.2432733537	12601.5264060295	10164.7000530938	12047.0729797709	11145.342604326	9778.63733720657	11043.2090999663	10288.7015371378	10958.1977287887	10780.4077626718	10135.1020187176	10771.6012274021
OG0003776	85.4744487374425	88.0063200704254	134.98845103687	141.45248103644	84.9390773692981	103.156622553712	115.473471950289	110.28896725199	105.196201797567	85.0691499369708	103.810209000306	112.281913952033	72.8780526407432	63.6242325383629	129.277445657277	104.363787893226	75.5891678165014	113.859658156699	84.3960508538723
OG0003777	18.9943219416539	26.5852425212743	26.7429950167384	26.372496464421	59.9044019341366	44.9855947978592	51.4485766115149	70.7514129541069	97.8569319047135	51.0414899621825	45.7986216177822	33.7935857525535	51.9131333879266	45.026379950226	53.4941154443904	43.1255321872835	39.7837725350007	43.7921762141148	72.8471175791318
