Orthogroup	Ceratina_australensis	Ceratina_calcarata	Megalopta_genalis	Polistes_canadensis	Polistes_dominula	Liostenogaster_flavolineata	Tally
OG0006200	0	0	0	0	0	0	0
OG0006201	0	0	0	0	0	0	0
OG0006202	0	0	0	0	0	0	0
OG0006203	0	0	0	0	0	0	0
OG0006205	0	0	0	0	0	0	0
OG0006206	0	0	0	0	0	0	0
OG0006208	0	0	0	0	0	0	0
OG0006212	0	0	0	0	0	0	0
OG0006226	0	0	0	0	0	0	0
OG0006228	0	0	0	0	0	0	0
OG0006234	0	0	0	0	0	0	0
OG0006236	0	0	0	0	0	0	0
OG0006238	0	0	0	0	0	0	0
OG0006239	0	0	0	0	0	0	0
OG0006247	0	0	0	0	0	0	0
OG0006249	0	0	0	0	0	0	0
OG0006250	0	0	0	0	0	0	0
OG0006251	0	0	0	0	0	0	0
OG0006253	0	0	0	0	0	0	0
OG0006254	0	0	0	0	0	0	0
OG0006257	0	0	0	0	0	0	0
OG0006258	0	0	0	0	0	0	0
OG0006262	0	0	0	0	0	0	0
OG0006265	0	0	0	0	0	0	0
OG0006270	0	0	0	0	0	0	0
OG0006273	0	0	0	0	0	0	0
OG0006274	0	0	0	0	0	0	0
OG0006278	0	0	0	0	0	0	0
OG0006286	0	0	0	0	0	0	0
OG0006292	0	0	0	0	0	0	0
OG0006296	0	0	0	0	0	0	0
OG0006298	0	0	0	0	0	0	0
OG0006299	0	0	0	0	0	0	0
OG0006301	0	0	0	0	0	0	0
OG0006302	0	0	0	0	0	0	0
OG0006305	0	0	0	0	0	0	0
OG0006307	0	0	0	0	0	0	0
OG0006308	0	0	0	0	0	0	0
OG0006309	0	0	0	0	0	0	0
OG0006313	0	0	0	0	0	0	0
OG0006315	0	0	0	0	0	0	0
OG0006323	0	0	0	0	0	0	0
OG0006324	0	0	0	0	0	0	0
OG0006327	0	0	0	0	0	0	0
OG0006328	0	0	0	0	0	0	0
OG0006329	0	0	0	0	0	0	0
OG0006331	0	0	0	0	0	0	0
OG0006333	0	0	0	0	0	0	0
OG0006334	0	0	0	0	0	0	0
OG0006337	0	0	0	0	0	0	0
OG0006341	0	0	0	0	0	0	0
OG0006342	0	0	0	0	0	0	0
OG0006344	0	0	0	0	0	0	0
OG0006345	0	0	0	0	0	0	0
OG0006349	0	0	0	0	0	0	0
OG0006351	0	0	0	0	0	0	0
OG0006352	0	0	0	0	0	0	0
OG0006353	0	0	0	0	0	0	0
OG0006359	0	0	0	0	0	0	0
OG0006368	0	0	0	0	0	0	0
OG0006369	0	0	0	0	0	0	0
OG0006372	0	0	0	0	0	0	0
OG0006373	0	0	0	0	0	0	0
OG0006374	0	0	0	0	0	0	0
OG0006376	0	0	0	0	0	0	0
OG0006377	0	0	0	0	0	0	0
OG0006378	0	0	0	0	0	0	0
OG0006382	0	0	0	0	0	0	0
OG0006384	0	0	0	0	0	0	0
OG0006386	0	0	0	0	0	0	0
OG0006389	0	0	0	0	0	0	0
OG0006390	0	0	0	0	0	0	0
OG0006391	0	0	0	0	0	0	0
OG0006393	0	0	0	0	0	0	0
OG0006394	0	0	0	0	0	0	0
OG0006395	0	0	0	0	0	0	0
OG0006397	0	0	0	0	0	0	0
OG0006398	0	0	0	0	0	0	0
OG0006399	0	0	0	0	0	0	0
OG0006400	0	0	0	0	0	0	0
OG0006405	0	0	0	0	0	0	0
OG0006406	0	0	0	0	0	0	0
OG0006407	0	0	0	0	0	0	0
OG0006408	0	0	0	0	0	0	0
OG0006409	0	0	0	0	0	0	0
OG0006410	0	0	0	0	0	0	0
OG0006413	0	0	0	0	0	0	0
OG0006415	0	0	0	0	0	0	0
OG0006418	0	0	0	0	0	0	0
OG0006419	0	0	0	0	0	0	0
OG0006420	0	0	0	0	0	0	0
OG0006422	0	0	0	0	0	0	0
OG0006424	0	0	0	0	0	0	0
OG0006427	0	0	0	0	0	0	0
OG0006429	0	0	0	0	0	0	0
OG0006430	0	0	0	0	0	0	0
OG0006434	0	0	0	0	0	0	0
OG0006436	0	0	0	0	0	0	0
OG0006437	0	0	0	0	0	0	0
OG0006439	0	0	0	0	0	0	0
OG0006441	0	0	0	0	0	0	0
OG0006442	0	0	0	0	0	0	0
OG0006444	0	0	0	0	0	0	0
OG0006446	0	0	0	0	0	0	0
OG0006450	0	0	0	0	0	0	0
OG0006451	0	0	0	0	0	0	0
OG0006453	0	0	0	0	0	0	0
OG0006454	0	0	0	0	0	0	0
OG0006458	0	0	0	0	0	0	0
OG0006459	0	0	0	0	0	0	0
OG0006460	0	0	0	0	0	0	0
OG0006462	0	0	0	0	0	0	0
OG0006467	0	0	0	0	0	0	0
OG0006468	0	0	0	0	0	0	0
OG0006469	0	0	0	0	0	0	0
OG0006470	0	0	0	0	0	0	0
OG0006474	0	0	0	0	0	0	0
OG0006477	0	0	0	0	0	0	0
OG0006480	0	0	0	0	0	0	0
OG0006481	0	0	0	0	0	0	0
OG0006484	0	0	0	0	0	0	0
OG0006485	0	0	0	0	0	0	0
OG0006488	0	0	0	0	0	0	0
OG0006490	0	0	0	0	0	0	0
OG0006494	0	0	0	0	0	0	0
OG0006497	0	0	0	0	0	0	0
OG0006499	0	0	0	0	0	0	0
OG0006500	0	0	0	0	0	0	0
OG0006501	0	0	0	0	0	0	0
OG0006502	0	0	0	0	0	0	0
OG0006504	0	0	0	0	0	0	0
OG0006505	0	0	0	0	0	0	0
OG0006506	0	0	0	0	0	0	0
OG0006509	0	0	0	0	0	0	0
OG0006516	0	0	0	0	0	0	0
OG0006519	0	0	0	0	0	0	0
OG0006520	0	0	0	0	0	0	0
OG0006522	0	0	0	0	0	0	0
OG0006523	0	0	0	0	0	0	0
OG0006524	0	0	0	0	0	0	0
OG0006526	0	0	0	0	0	0	0
OG0006528	0	0	0	0	0	0	0
OG0006530	0	0	0	0	0	0	0
OG0006531	0	0	0	0	0	0	0
OG0006534	0	0	0	0	0	0	0
OG0006538	0	0	0	0	0	0	0
OG0006539	0	0	0	0	0	0	0
OG0006540	0	0	0	0	0	0	0
OG0006543	0	0	0	0	0	0	0
OG0006544	0	0	0	0	0	0	0
OG0006545	0	0	0	0	0	0	0
OG0006546	0	0	0	0	0	0	0
OG0006549	0	0	0	0	0	0	0
OG0006551	0	0	0	0	0	0	0
OG0006554	0	0	0	0	0	0	0
OG0006555	0	0	0	0	0	0	0
OG0006556	0	0	0	0	0	0	0
OG0006557	0	0	0	0	0	0	0
OG0006558	0	0	0	0	0	0	0
OG0006560	0	0	0	0	0	0	0
OG0006561	0	0	0	0	0	0	0
OG0006563	0	0	0	0	0	0	0
OG0006566	0	0	0	0	0	0	0
OG0006568	0	0	0	0	0	0	0
OG0006569	0	0	0	0	0	0	0
OG0006574	0	0	0	0	0	0	0
OG0006575	0	0	0	0	0	0	0
OG0006576	0	0	0	0	0	0	0
OG0006580	0	0	0	0	0	0	0
OG0006581	0	0	0	0	0	0	0
OG0006584	0	0	0	0	0	0	0
OG0006588	0	0	0	0	0	0	0
OG0006591	0	0	0	0	0	0	0
OG0006592	0	0	0	0	0	0	0
OG0006593	0	0	0	0	0	0	0
OG0006598	0	0	0	0	0	0	0
OG0006600	0	0	0	0	0	0	0
OG0006602	0	0	0	0	0	0	0
OG0006605	0	0	0	0	0	0	0
OG0006610	0	0	0	0	0	0	0
OG0006616	0	0	0	0	0	0	0
OG0006619	0	0	0	0	0	0	0
OG0006622	0	0	0	0	0	0	0
OG0006624	0	0	0	0	0	0	0
OG0006626	0	0	0	0	0	0	0
OG0006627	0	0	0	0	0	0	0
OG0006628	0	0	0	0	0	0	0
OG0006635	0	0	0	0	0	0	0
OG0006637	0	0	0	0	0	0	0
OG0006638	0	0	0	0	0	0	0
OG0006641	0	0	0	0	0	0	0
OG0006649	0	0	0	0	0	0	0
OG0006652	0	0	0	0	0	0	0
OG0006655	0	0	0	0	0	0	0
OG0006656	0	0	0	0	0	0	0
OG0006662	0	0	0	0	0	0	0
OG0006668	0	0	0	0	0	0	0
OG0006671	0	0	0	0	0	0	0
OG0006677	0	0	0	0	0	0	0
OG0006680	0	0	0	0	0	0	0
OG0006681	0	0	0	0	0	0	0
OG0006687	0	0	0	0	0	0	0
OG0006689	0	0	0	0	0	0	0
OG0006693	0	0	0	0	0	0	0
OG0006696	0	0	0	0	0	0	0
OG0007124	0	0	0	0	0	0	0
OG0007133	0	0	0	0	0	0	0
OG0007139	0	0	0	0	0	0	0
OG0007143	0	0	0	0	0	0	0
OG0007146	0	0	0	0	0	0	0
OG0007148	0	0	0	0	0	0	0
OG0007158	0	0	0	0	0	0	0
OG0007190	0	0	0	0	0	0	0
OG0007202	0	0	0	0	0	0	0
OG0007205	0	0	0	0	0	0	0
OG0007218	0	0	0	0	0	0	0
OG0007220	0	0	0	0	0	0	0
OG0007229	0	0	0	0	0	0	0
OG0007236	0	0	0	0	0	0	0
OG0007257	0	0	0	0	0	0	0
OG0007276	0	0	0	0	0	0	0
OG0007277	0	0	0	0	0	0	0
OG0007291	0	0	0	0	0	0	0
OG0007308	0	0	0	0	0	0	0
OG0007321	0	0	0	0	0	0	0
OG0007325	0	0	0	0	0	0	0
OG0007333	0	0	0	0	0	0	0
OG0007336	0	0	0	0	0	0	0
OG0007345	0	0	0	0	0	0	0
OG0007347	0	0	0	0	0	0	0
OG0007380	0	0	0	0	0	0	0
OG0007409	0	0	0	0	0	0	0
OG0007420	0	0	0	0	0	0	0
OG0007428	0	0	0	0	0	0	0
OG0007439	0	0	0	0	0	0	0
OG0007441	0	0	0	0	0	0	0
OG0007448	0	0	0	0	0	0	0
OG0007464	0	0	0	0	0	0	0
OG0007467	0	0	0	0	0	0	0
OG0007470	0	0	0	0	0	0	0
OG0007479	0	0	0	0	0	0	0
OG0007506	0	0	0	0	0	0	0
OG0007513	0	0	0	0	0	0	0
OG0007537	0	0	0	0	0	0	0
OG0007556	0	0	0	0	0	0	0
OG0007564	0	0	0	0	0	0	0
OG0007574	0	0	0	0	0	0	0
OG0007586	0	0	0	0	0	0	0
OG0007594	0	0	0	0	0	0	0
OG0007616	0	0	0	0	0	0	0
OG0007634	0	0	0	0	0	0	0
OG0007649	0	0	0	0	0	0	0
OG0007660	0	0	0	0	0	0	0
OG0007666	0	0	0	0	0	0	0
OG0007686	0	0	0	0	0	0	0
OG0007687	0	0	0	0	0	0	0
OG0007690	0	0	0	0	0	0	0
