Geneid	gene_name	SRR2954866_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam
Caust.v2_006115	NA	2	4
Caust.v2_006116	NA	58	58
Caust.v2_006117	NA	102	112
Caust.v2_006118	NA	4	2
Caust.v2_006119	NA	59	38
Caust.v2_006120	NA	1	3
Caust.v2_006121	NA	6	7
Caust.v2_006122	NA	0	0
Caust.v2_006123	NA	0	0
Caust.v2_006124	NA	0	0
Caust.v2_006125	NA	0	0
Caust.v2_006126	NA	2	2
Caust.v2_006127	NA	24	33
Caust.v2_006128	NA	1	2
Caust.v2_006129	NA	6	4
Caust.v2_006130	NA	1	0
Caust.v2_006131	NA	497	488
Caust.v2_006132	NA	6	6
Caust.v2_006133	NA	0	0
Caust.v2_006134	NA	0	0
Caust.v2_006135	NA	1	0
Caust.v2_006136	NA	83	70
Caust.v2_006137	NA	0	0
Caust.v2_006138	NA	0	0
Caust.v2_006139	NA	0	3
Caust.v2_006140	NA	1	2
Caust.v2_006141	NA	3	2
Caust.v2_006142	NA	591	617
Caust.v2_006143	NA	247	239
Caust.v2_006144	NA	364	366
Caust.v2_006145	NA	7	8
Caust.v2_006146	NA	6	2
Caust.v2_006147	NA	9	13
Caust.v2_006148	NA	0	2
Caust.v2_006149	NA	0	0
Caust.v2_021882	NA	0	0
Caust.v2_021426	NA	0	0
Caust.v2_016565	NA	0	0
Caust.v2_016566	NA	0	0
Caust.v2_016567	NA	0	0
Caust.v2_016568	NA	0	0
Caust.v2_016569	NA	0	0
Caust.v2_016570	NA	0	1
Caust.v2_016571	NA	0	0
Caust.v2_016572	NA	0	0
Caust.v2_014575	NA	0	0
Caust.v2_014576	NA	0	0
Caust.v2_014577	NA	0	0
Caust.v2_014578	NA	0	1
Caust.v2_014579	NA	1	3
Caust.v2_014580	NA	0	0
Caust.v2_014581	NA	0	0
Caust.v2_014582	NA	0	0
Caust.v2_014583	NA	0	0
Caust.v2_014584	NA	0	0
Caust.v2_014585	NA	0	0
Caust.v2_014586	NA	0	0
Caust.v2_014587	NA	0	0
Caust.v2_014588	NA	0	0
Caust.v2_014589	NA	0	0
Caust.v2_020996	NA	0	0
Caust.v2_020997	NA	0	0
Caust.v2_010008	NA	0	0
Caust.v2_010009	NA	11	9
Caust.v2_010010	NA	523	521
Caust.v2_010011	NA	195	174
Caust.v2_010012	NA	719	684
Caust.v2_010013	NA	9	13
Caust.v2_010014	NA	0	3
Caust.v2_010015	NA	17	10
Caust.v2_010016	NA	12	8
Caust.v2_010017	NA	0	2
Caust.v2_010018	NA	11	9
Caust.v2_010019	NA	0	0
Caust.v2_010020	NA	1	1
Caust.v2_010021	NA	0	0
Caust.v2_010022	NA	0	0
Caust.v2_010023	NA	0	0
Caust.v2_010024	NA	0	0
Caust.v2_010025	NA	0	0
Caust.v2_010026	NA	0	1
Caust.v2_010027	NA	0	0
Caust.v2_010028	NA	0	0
Caust.v2_010029	NA	0	0
Caust.v2_010030	NA	5	8
Caust.v2_010031	NA	630	681
Caust.v2_010032	NA	0	2
Caust.v2_010033	NA	2	1
Caust.v2_010034	NA	1	1
Caust.v2_010035	NA	29	33
Caust.v2_010036	NA	0	0
Caust.v2_010037	NA	0	0
Caust.v2_021607	NA	0	0
Caust.v2_022544	NA	0	0
Caust.v2_019054	NA	0	0
Caust.v2_019055	NA	56	66
Caust.v2_022720	NA	0	0
Caust.v2_007563	NA	0	0
Caust.v2_007564	NA	0	0
Caust.v2_007565	NA	1700	1818
Caust.v2_007566	NA	3	7
Caust.v2_007567	NA	1	1
Caust.v2_007568	NA	200	191
Caust.v2_007569	NA	25	27
Caust.v2_007570	NA	5	3
Caust.v2_007571	NA	217	229
Caust.v2_007572	NA	160	144
Caust.v2_007573	NA	0	0
Caust.v2_007576	NA	209	240
Caust.v2_007574	NA	264	297
Caust.v2_007575	NA	34	24
Caust.v2_007577	NA	0	1
Caust.v2_007578	NA	9	2
Caust.v2_007579	NA	62	64
Caust.v2_007580	NA	0	0
Caust.v2_007582	NA	0	0
Caust.v2_007581	NA	0	0
Caust.v2_007583	NA	0	0
Caust.v2_007584	NA	0	1
Caust.v2_007585	NA	0	0
Caust.v2_007586	NA	0	0
Caust.v2_007587	NA	0	0
Caust.v2_007588	NA	0	0
Caust.v2_007589	NA	0	0
Caust.v2_007590	NA	0	0
Caust.v2_007591	NA	0	0
Caust.v2_007592	NA	0	0
Caust.v2_007593	NA	0	0
Caust.v2_007594	NA	0	0
Caust.v2_007595	NA	0	0
Caust.v2_007596	NA	9	7
Caust.v2_007597	NA	172	158
Caust.v2_007598	NA	0	1
Caust.v2_007599	NA	0	2
Caust.v2_007600	NA	0	0
Caust.v2_007601	NA	0	0
Caust.v2_007602	NA	0	1
Caust.v2_007603	NA	0	0
Caust.v2_007604	NA	0	0
Caust.v2_007605	NA	0	0
Caust.v2_021784	NA	0	0
Caust.v2_021762	NA	0	0
Caust.v2_021718	NA	0	0
Caust.v2_020339	NA	0	0
Caust.v2_020340	NA	0	0
Caust.v2_022422	NA	0	0
Caust.v2_021161	NA	0	0
Caust.v2_020445	NA	0	0
Caust.v2_015752	NA	3	1
Caust.v2_015753	NA	59	54
Caust.v2_015754	NA	6	9
Caust.v2_015755	NA	0	0
Caust.v2_015756	NA	174	168
Caust.v2_015757	NA	313	324
Caust.v2_015758	NA	9	8
Caust.v2_015759	NA	3	0
Caust.v2_020070	NA	0	0
Caust.v2_020071	NA	0	0
Caust.v2_021779	NA	0	0
Caust.v2_018225	NA	0	0
Caust.v2_018226	NA	0	0
Caust.v2_012717	NA	0	0
Caust.v2_012718	NA	0	0
Caust.v2_012719	NA	0	0
Caust.v2_012720	NA	1	0
Caust.v2_012721	NA	0	0
Caust.v2_012722	NA	0	0
Caust.v2_012723	NA	0	0
Caust.v2_012724	NA	0	0
Caust.v2_012725	NA	0	0
Caust.v2_012726	NA	0	0
Caust.v2_012727	NA	0	0
Caust.v2_012728	NA	0	3
Caust.v2_012729	NA	11	16
Caust.v2_005576	NA	0	0
Caust.v2_005577	NA	1	0
Caust.v2_005578	NA	0	2
Caust.v2_005579	NA	4	1
Caust.v2_005580	NA	2	2
Caust.v2_005581	NA	0	0
Caust.v2_005582	NA	0	0
Caust.v2_005583	NA	23	14
Caust.v2_005584	NA	0	0
Caust.v2_005585	NA	0	0
Caust.v2_005586	NA	0	0
Caust.v2_005587	NA	0	0
Caust.v2_005588	NA	0	0
Caust.v2_005589	NA	837	864
Caust.v2_005590	NA	9160	9477
Caust.v2_005591	NA	0	0
Caust.v2_005592	NA	1	0
Caust.v2_005593	NA	28	33
Caust.v2_005594	NA	3666	3797
Caust.v2_005595	NA	8	13
Caust.v2_005596	NA	3	1
Caust.v2_005597	NA	132	140
Caust.v2_005598	NA	12	8
Caust.v2_005599	NA	19	13
Caust.v2_005600	NA	8	9
Caust.v2_005601	NA	2	3
Caust.v2_005602	NA	0	0
Caust.v2_005603	NA	0	0
Caust.v2_005604	NA	1	0
Caust.v2_005605	NA	0	1
Caust.v2_005606	NA	0	4
Caust.v2_005607	NA	0	0
Caust.v2_005608	NA	3	3
Caust.v2_005609	NA	0	2
Caust.v2_005610	NA	13	12
Caust.v2_005611	NA	71	72
Caust.v2_005612	NA	101	110
Caust.v2_005613	NA	23	12
Caust.v2_005614	NA	5	3
Caust.v2_005615	NA	0	2
Caust.v2_005616	NA	279	280
Caust.v2_005617	NA	545	608
Caust.v2_005618	NA	3	4
Caust.v2_005619	NA	3003	3031
Caust.v2_005620	NA	2443	2544
Caust.v2_005621	NA	2	3
Caust.v2_005622	NA	0	0
Caust.v2_005623	NA	0	0
Caust.v2_022082	NA	0	0
Caust.v2_021462	NA	0	0
Caust.v2_022421	NA	0	0
Caust.v2_022202	NA	0	0
Caust.v2_021133	NA	0	0
Caust.v2_021752	NA	0	0
Caust.v2_022007	NA	0	0
Caust.v2_021920	NA	0	0
Caust.v2_022162	NA	0	0
Caust.v2_022499	NA	0	0
Caust.v2_019321	NA	0	0
Caust.v2_019322	NA	0	0
Caust.v2_019323	NA	0	0
Caust.v2_017640	NA	0	0
Caust.v2_017641	NA	0	0
Caust.v2_017642	NA	0	0
Caust.v2_017643	NA	0	0
Caust.v2_017644	NA	0	0
Caust.v2_017645	NA	1	1
Caust.v2_017646	NA	0	0
Caust.v2_019097	NA	0	0
Caust.v2_019098	NA	0	0
Caust.v2_019099	NA	0	0
Caust.v2_019100	NA	0	0
Caust.v2_021357	NA	0	0
Caust.v2_019172	NA	0	0
Caust.v2_019173	NA	0	0
Caust.v2_019174	NA	0	0
Caust.v2_019175	NA	0	0
Caust.v2_015039	NA	154	191
Caust.v2_015040	NA	2	0
Caust.v2_015041	NA	152	146
Caust.v2_015042	NA	388	384
Caust.v2_015043	NA	0	2
Caust.v2_015044	NA	0	0
Caust.v2_015045	NA	0	0
Caust.v2_017034	NA	0	0
Caust.v2_017035	NA	8	4
Caust.v2_017036	NA	1117	1197
Caust.v2_017037	NA	0	1
Caust.v2_017038	NA	0	0
Caust.v2_021422	NA	18	23
Caust.v2_022513	NA	0	0
Caust.v2_022501	NA	0	0
Caust.v2_019009	NA	3	2
Caust.v2_019010	NA	7	4
Caust.v2_019011	NA	3	4
Caust.v2_019012	NA	5	5
Caust.v2_022739	NA	0	0
Caust.v2_022506	NA	1	0
Caust.v2_022258	NA	0	0
Caust.v2_020778	NA	0	0
Caust.v2_020779	NA	0	0
Caust.v2_020874	NA	0	0
Caust.v2_020875	NA	0	0
Caust.v2_018034	NA	0	0
Caust.v2_018035	NA	0	0
Caust.v2_018036	NA	0	0
Caust.v2_018037	NA	0	0
Caust.v2_018038	NA	0	0
Caust.v2_020364	NA	0	0
Caust.v2_020365	NA	0	0
Caust.v2_020313	NA	0	1
Caust.v2_018154	NA	0	0
Caust.v2_018155	NA	0	0
Caust.v2_018156	NA	0	0
Caust.v2_018157	NA	0	0
Caust.v2_021896	NA	0	0
Caust.v2_022674	NA	0	0
Caust.v2_022561	NA	0	0
Caust.v2_021396	NA	0	0
Caust.v2_019967	NA	0	0
Caust.v2_019968	NA	24	18
Caust.v2_019969	NA	0	0
Caust.v2_010038	NA	0	0
Caust.v2_010039	NA	36	31
Caust.v2_010040	NA	0	0
Caust.v2_010041	NA	0	0
Caust.v2_010042	NA	0	0
Caust.v2_010043	NA	0	0
Caust.v2_010044	NA	0	0
Caust.v2_010045	NA	0	0
Caust.v2_010046	NA	0	0
Caust.v2_010047	NA	0	0
Caust.v2_010048	NA	0	0
Caust.v2_010049	NA	0	0
Caust.v2_010050	NA	318	313
Caust.v2_010051	NA	10	7
Caust.v2_010052	NA	26	32
Caust.v2_010053	NA	176	192
Caust.v2_010054	NA	0	0
Caust.v2_010055	NA	2	3
Caust.v2_010056	NA	9	7
Caust.v2_010057	NA	62	65
Caust.v2_010058	NA	441	445
Caust.v2_010059	NA	0	0
Caust.v2_010060	NA	1	2
Caust.v2_010061	NA	0	1
Caust.v2_010062	NA	14	10
Caust.v2_021360	NA	0	0
Caust.v2_022710	NA	0	0
Caust.v2_022314	NA	0	0
Caust.v2_019886	NA	0	1
Caust.v2_019887	NA	0	0
Caust.v2_021204	NA	0	0
Caust.v2_022017	NA	0	0
Caust.v2_017468	NA	0	0
Caust.v2_017469	NA	15	18
Caust.v2_017470	NA	0	0
Caust.v2_017471	NA	1	2
Caust.v2_017472	NA	0	0
Caust.v2_017473	NA	0	0
Caust.v2_021330	NA	0	0
Caust.v2_020375	NA	0	0
Caust.v2_020376	NA	0	0
Caust.v2_022050	NA	0	0
Caust.v2_022255	NA	0	0
Caust.v2_016685	NA	0	0
Caust.v2_016686	NA	0	0
Caust.v2_016687	NA	0	0
Caust.v2_016688	NA	0	0
Caust.v2_016689	NA	0	0
Caust.v2_016690	NA	0	0
Caust.v2_016691	NA	0	0
Caust.v2_016692	NA	0	0
Caust.v2_021984	NA	0	0
Caust.v2_021645	NA	0	0
Caust.v2_018876	NA	0	0
Caust.v2_018877	NA	0	0
Caust.v2_022338	NA	0	0
Caust.v2_013607	NA	0	0
Caust.v2_013608	NA	0	0
Caust.v2_013609	NA	0	0
Caust.v2_013610	NA	0	0
Caust.v2_013611	NA	0	0
Caust.v2_013612	NA	0	0
Caust.v2_013613	NA	0	0
Caust.v2_013614	NA	0	0
Caust.v2_013615	NA	0	0
Caust.v2_013616	NA	0	0
Caust.v2_013617	NA	0	0
Caust.v2_013618	NA	0	0
Caust.v2_013619	NA	0	0
Caust.v2_013620	NA	0	0
Caust.v2_013621	NA	0	0
Caust.v2_013622	NA	0	0
Caust.v2_013623	NA	0	0
Caust.v2_013624	NA	2	0
Caust.v2_013625	NA	0	0
Caust.v2_013626	NA	0	0
Caust.v2_013627	NA	0	0
Caust.v2_013628	NA	0	0
Caust.v2_013629	NA	0	0
Caust.v2_013630	NA	0	0
Caust.v2_021978	NA	2	3
Caust.v2_021137	NA	4	6
Caust.v2_020585	NA	0	0
Caust.v2_020586	NA	0	0
Caust.v2_020540	NA	0	0
Caust.v2_020541	NA	0	0
Caust.v2_018415	NA	0	0
Caust.v2_018416	NA	0	0
Caust.v2_018417	NA	0	0
Caust.v2_018418	NA	0	0
Caust.v2_018419	NA	0	0
Caust.v2_020930	NA	0	0
Caust.v2_022296	NA	0	0
Caust.v2_020481	NA	0	0
Caust.v2_020482	NA	0	0
Caust.v2_022158	NA	0	0
Caust.v2_019552	NA	1	0
Caust.v2_019553	NA	0	1
Caust.v2_019554	NA	0	0
Caust.v2_019555	NA	0	0
Caust.v2_021306	NA	47	29
Caust.v2_021961	NA	0	0
Caust.v2_021818	NA	0	0
Caust.v2_021030	NA	0	0
Caust.v2_021490	NA	0	0
Caust.v2_011331	NA	0	0
Caust.v2_011332	NA	0	0
Caust.v2_011333	NA	0	0
Caust.v2_011334	NA	0	0
Caust.v2_011335	NA	19	16
Caust.v2_011336	NA	2	2
Caust.v2_011337	NA	0	0
Caust.v2_011338	NA	0	0
Caust.v2_011339	NA	15	33
Caust.v2_011340	NA	1	0
Caust.v2_011341	NA	0	0
Caust.v2_011342	NA	0	0
Caust.v2_011343	NA	0	0
Caust.v2_011344	NA	0	0
Caust.v2_011345	NA	0	2
Caust.v2_011346	NA	0	0
Caust.v2_011347	NA	0	0
Caust.v2_011348	NA	0	0
Caust.v2_011349	NA	0	0
Caust.v2_011350	NA	0	0
Caust.v2_011351	NA	0	0
Caust.v2_011352	NA	1	3
Caust.v2_011353	NA	0	0
Caust.v2_011354	NA	2	4
Caust.v2_011355	NA	62	100
Caust.v2_011356	NA	4	2
Caust.v2_011357	NA	0	0
Caust.v2_011358	NA	0	0
Caust.v2_011359	NA	0	0
Caust.v2_011360	NA	0	0
Caust.v2_011361	NA	0	0
Caust.v2_011362	NA	0	0
Caust.v2_011363	NA	0	0
Caust.v2_011364	NA	0	0
Caust.v2_021750	NA	0	0
Caust.v2_022023	NA	0	0
Caust.v2_022292	NA	0	0
Caust.v2_017731	NA	0	0
Caust.v2_017732	NA	0	0
Caust.v2_017733	NA	4	2
Caust.v2_017734	NA	0	0
Caust.v2_015960	NA	0	0
Caust.v2_015961	NA	4	9
Caust.v2_015962	NA	0	0
Caust.v2_015963	NA	5	2
Caust.v2_015964	NA	0	0
Caust.v2_015965	NA	0	0
Caust.v2_015966	NA	0	1
Caust.v2_015967	NA	28	25
Caust.v2_015968	NA	1	0
Caust.v2_019822	NA	0	0
Caust.v2_019823	NA	1	0
Caust.v2_019495	NA	0	0
Caust.v2_019496	NA	0	0
Caust.v2_017610	NA	0	0
Caust.v2_017611	NA	0	0
Caust.v2_019868	NA	0	0
Caust.v2_019869	NA	0	0
Caust.v2_021759	NA	0	0
Caust.v2_021794	NA	0	0
Caust.v2_019591	NA	0	0
Caust.v2_019592	NA	4	14
Caust.v2_015336	NA	1	0
Caust.v2_015337	NA	1	0
Caust.v2_015338	NA	0	1
Caust.v2_015339	NA	7	7
Caust.v2_015340	NA	0	0
Caust.v2_015341	NA	47	39
Caust.v2_015342	NA	0	0
Caust.v2_015343	NA	122	113
Caust.v2_015344	NA	0	0
Caust.v2_015345	NA	0	0
Caust.v2_015346	NA	1	0
Caust.v2_015347	NA	0	0
Caust.v2_018927	NA	635	649
Caust.v2_018928	NA	0	0
Caust.v2_018929	NA	22	24
Caust.v2_022166	NA	0	0
Caust.v2_018388	NA	8	9
Caust.v2_018389	NA	2	3
Caust.v2_022675	NA	0	0
Caust.v2_021495	NA	0	0
Caust.v2_014602	NA	0	0
Caust.v2_014603	NA	7	5
Caust.v2_014604	NA	0	0
Caust.v2_014605	NA	2	0
Caust.v2_014606	NA	0	0
Caust.v2_014607	NA	0	0
Caust.v2_014608	NA	0	0
Caust.v2_014609	NA	0	0
Caust.v2_014610	NA	0	0
Caust.v2_014611	NA	0	0
Caust.v2_014612	NA	0	0
Caust.v2_014613	NA	0	0
Caust.v2_022627	NA	0	0
Caust.v2_019047	NA	0	0
Caust.v2_019048	NA	0	0
Caust.v2_019049	NA	0	0
Caust.v2_019050	NA	0	0
Caust.v2_019051	NA	0	0
Caust.v2_021858	NA	0	0
Caust.v2_019938	NA	0	0
Caust.v2_019939	NA	0	0
Caust.v2_019940	NA	1	0
Caust.v2_021527	NA	0	0
Caust.v2_010874	NA	2	1
Caust.v2_010875	NA	24	26
Caust.v2_010876	NA	230	212
Caust.v2_010877	NA	11	10
Caust.v2_010878	NA	3	4
Caust.v2_010879	NA	6	3
Caust.v2_010880	NA	6	5
Caust.v2_010881	NA	4	2
Caust.v2_010882	NA	0	0
Caust.v2_010883	NA	29	23
Caust.v2_010884	NA	0	0
Caust.v2_010885	NA	0	0
Caust.v2_010886	NA	11	8
Caust.v2_010887	NA	15	23
Caust.v2_010888	NA	0	2
Caust.v2_010889	NA	122	107
Caust.v2_010890	NA	205	215
Caust.v2_010891	NA	0	0
Caust.v2_010892	NA	6	2
Caust.v2_010893	NA	30	36
Caust.v2_010894	NA	12	21
Caust.v2_010895	NA	1	1
Caust.v2_020405	NA	0	0
Caust.v2_020406	NA	0	0
Caust.v2_020578	NA	5	6
Caust.v2_022081	NA	0	0
Caust.v2_021146	NA	0	0
Caust.v2_021893	NA	0	0
Caust.v2_020430	NA	0	0
Caust.v2_020431	NA	0	0
Caust.v2_021635	NA	2	0
Caust.v2_021953	NA	0	0
Caust.v2_020814	NA	0	0
Caust.v2_021121	NA	7	10
Caust.v2_020742	NA	3	3
Caust.v2_021356	NA	0	0
Caust.v2_021631	NA	0	0
Caust.v2_018023	NA	0	0
Caust.v2_018024	NA	0	1
Caust.v2_018025	NA	0	0
Caust.v2_018026	NA	0	3
Caust.v2_018027	NA	0	1
Caust.v2_019503	NA	0	0
Caust.v2_019504	NA	0	0
Caust.v2_019505	NA	0	1
Caust.v2_022308	NA	0	0
Caust.v2_020301	NA	0	0
Caust.v2_017793	NA	6	0
Caust.v2_017794	NA	0	0
Caust.v2_017795	NA	0	0
Caust.v2_022030	NA	0	0
Caust.v2_021796	NA	0	0
Caust.v2_015833	NA	0	0
Caust.v2_015834	NA	0	0
Caust.v2_015835	NA	0	0
Caust.v2_015836	NA	0	0
Caust.v2_015837	NA	0	0
Caust.v2_015838	NA	0	0
Caust.v2_015839	NA	0	0
Caust.v2_015840	NA	0	0
Caust.v2_015841	NA	0	0
Caust.v2_015842	NA	1	0
Caust.v2_019802	NA	0	0
Caust.v2_019803	NA	0	0
Caust.v2_019777	NA	0	0
Caust.v2_019778	NA	0	0
Caust.v2_021278	NA	0	0
Caust.v2_020176	NA	0	0
Caust.v2_020177	NA	0	0
Caust.v2_022137	NA	0	0
Caust.v2_019225	NA	0	0
Caust.v2_019226	NA	0	0
Caust.v2_019227	NA	0	0
Caust.v2_020275	NA	0	0
Caust.v2_020276	NA	0	0
Caust.v2_022433	NA	0	0
Caust.v2_017920	NA	0	0
Caust.v2_017921	NA	0	0
Caust.v2_017922	NA	0	0
Caust.v2_017923	NA	0	0
Caust.v2_022441	NA	0	0
Caust.v2_019070	NA	0	0
Caust.v2_019071	NA	0	0
Caust.v2_019072	NA	0	0
Caust.v2_021341	NA	0	0
Caust.v2_013956	NA	31	23
Caust.v2_013957	NA	61	68
Caust.v2_013958	NA	11	7
Caust.v2_013959	NA	0	0
Caust.v2_013960	NA	0	0
Caust.v2_013961	NA	1	0
Caust.v2_013962	NA	0	0
Caust.v2_021055	NA	0	0
Caust.v2_021056	NA	0	0
Caust.v2_022696	NA	0	0
Caust.v2_019420	NA	0	0
Caust.v2_019421	NA	0	0
Caust.v2_010240	NA	0	1
Caust.v2_010241	NA	3	4
Caust.v2_010242	NA	0	0
Caust.v2_010243	NA	0	0
Caust.v2_010244	NA	0	0
Caust.v2_010245	NA	0	0
Caust.v2_010246	NA	2	2
Caust.v2_010247	NA	0	0
Caust.v2_010248	NA	9	12
Caust.v2_010249	NA	84	86
Caust.v2_010250	NA	132	115
Caust.v2_010251	NA	6	10
Caust.v2_010252	NA	1387	1410
Caust.v2_010253	NA	0	0
Caust.v2_010254	NA	6	9
Caust.v2_010255	NA	0	0
Caust.v2_010256	NA	392	404
Caust.v2_010257	NA	15	14
Caust.v2_010258	NA	63	90
Caust.v2_010259	NA	34	39
Caust.v2_010260	NA	12	11
Caust.v2_010261	NA	1	4
Caust.v2_010262	NA	15	12
Caust.v2_010263	NA	0	0
Caust.v2_022221	NA	0	0
Caust.v2_019630	NA	0	0
Caust.v2_019631	NA	0	0
Caust.v2_018933	NA	0	0
Caust.v2_018934	NA	0	0
Caust.v2_018935	NA	0	0
Caust.v2_019459	NA	0	0
Caust.v2_019460	NA	0	0
Caust.v2_018996	NA	0	1
Caust.v2_018997	NA	68	78
Caust.v2_018998	NA	0	0
Caust.v2_022358	NA	1	0
Caust.v2_020080	NA	0	0
Caust.v2_020081	NA	4	1
Caust.v2_020903	NA	0	0
Caust.v2_020904	NA	0	0
Caust.v2_020068	NA	0	0
Caust.v2_020069	NA	0	0
Caust.v2_021691	NA	0	0
Caust.v2_019293	NA	0	0
Caust.v2_019294	NA	0	0
Caust.v2_019295	NA	0	0
Caust.v2_021002	NA	0	0
Caust.v2_007367	NA	1	1
Caust.v2_007368	NA	3	3
Caust.v2_007369	NA	549	524
Caust.v2_007370	NA	3	6
Caust.v2_007371	NA	906	915
Caust.v2_007372	NA	269	263
Caust.v2_007373	NA	0	1
Caust.v2_007374	NA	9	3
Caust.v2_007375	NA	0	2
Caust.v2_007376	NA	518	540
Caust.v2_007377	NA	23	14
Caust.v2_007378	NA	49	72
Caust.v2_007380	NA	188	220
Caust.v2_007379	NA	32	49
Caust.v2_007381	NA	14	20
Caust.v2_007382	NA	4325	4324
Caust.v2_007383	NA	149	133
Caust.v2_007384	NA	1	4
Caust.v2_007385	NA	102	129
Caust.v2_007386	NA	0	0
Caust.v2_020556	NA	0	1
Caust.v2_022264	NA	0	0
Caust.v2_020164	NA	0	0
Caust.v2_020165	NA	0	0
Caust.v2_021651	NA	0	0
Caust.v2_017893	NA	0	0
Caust.v2_017894	NA	3	6
Caust.v2_017895	NA	0	2
Caust.v2_017896	NA	1	0
Caust.v2_019248	NA	0	0
Caust.v2_019249	NA	0	0
Caust.v2_021592	NA	0	0
Caust.v2_010597	NA	0	0
Caust.v2_010598	NA	7	1
Caust.v2_010599	NA	0	0
Caust.v2_010600	NA	2	2
Caust.v2_010601	NA	0	0
Caust.v2_010602	NA	0	0
Caust.v2_010603	NA	0	0
Caust.v2_010604	NA	0	0
Caust.v2_010605	NA	0	0
Caust.v2_010606	NA	0	0
Caust.v2_010607	NA	0	0
Caust.v2_010608	NA	0	0
Caust.v2_010609	NA	0	0
Caust.v2_010610	NA	0	0
Caust.v2_010611	NA	0	0
Caust.v2_010612	NA	0	0
Caust.v2_010613	NA	0	0
Caust.v2_010614	NA	0	0
Caust.v2_010615	NA	0	0
Caust.v2_010616	NA	0	0
Caust.v2_010617	NA	5	1
Caust.v2_010618	NA	10	4
Caust.v2_010619	NA	4	8
Caust.v2_010620	NA	4	9
Caust.v2_010621	NA	2	0
Caust.v2_010622	NA	0	0
Caust.v2_010623	NA	0	0
Caust.v2_010624	NA	0	0
Caust.v2_010625	NA	5	4
Caust.v2_010626	NA	0	0
Caust.v2_010627	NA	0	0
Caust.v2_010628	NA	0	0
Caust.v2_010629	NA	0	0
Caust.v2_010630	NA	0	0
Caust.v2_010631	NA	0	0
Caust.v2_010632	NA	0	0
Caust.v2_010633	NA	0	0
Caust.v2_010634	NA	0	0
Caust.v2_010635	NA	0	0
Caust.v2_020355	NA	0	0
Caust.v2_020356	NA	0	0
Caust.v2_018735	NA	0	0
Caust.v2_018736	NA	0	0
Caust.v2_018737	NA	0	0
Caust.v2_018738	NA	1	1
Caust.v2_018739	NA	0	0
Caust.v2_018336	NA	0	0
Caust.v2_018337	NA	143	136
Caust.v2_018338	NA	6	8
Caust.v2_018339	NA	1	2
Caust.v2_015936	NA	0	0
Caust.v2_015937	NA	2	2
Caust.v2_015938	NA	2	4
Caust.v2_019668	NA	0	0
Caust.v2_019669	NA	0	0
Caust.v2_019670	NA	0	0
Caust.v2_017211	NA	0	0
Caust.v2_017212	NA	0	0
Caust.v2_017213	NA	0	0
Caust.v2_017214	NA	0	0
Caust.v2_017215	NA	0	0
Caust.v2_017216	NA	0	0
Caust.v2_020666	NA	0	0
Caust.v2_020667	NA	0	0
Caust.v2_022431	NA	0	0
Caust.v2_021115	NA	0	0
Caust.v2_018291	NA	0	0
Caust.v2_018292	NA	0	0
Caust.v2_018293	NA	0	0
Caust.v2_018294	NA	0	0
Caust.v2_020710	NA	0	0
Caust.v2_020711	NA	13	13
Caust.v2_022381	NA	0	0
Caust.v2_021544	NA	0	0
Caust.v2_021225	NA	0	0
Caust.v2_020761	NA	0	0
Caust.v2_020762	NA	0	0
Caust.v2_020940	NA	0	0
Caust.v2_015131	NA	5	6
Caust.v2_015132	NA	0	0
Caust.v2_015133	NA	2985	3067
Caust.v2_015134	NA	58	49
Caust.v2_015135	NA	2	1
Caust.v2_015136	NA	4	5
Caust.v2_015137	NA	0	0
Caust.v2_015138	NA	1	0
Caust.v2_018704	NA	0	0
Caust.v2_018705	NA	0	0
Caust.v2_018706	NA	0	0
Caust.v2_017987	NA	0	0
Caust.v2_017988	NA	0	0
Caust.v2_017989	NA	0	0
Caust.v2_014897	NA	0	1
Caust.v2_014898	NA	1	2
Caust.v2_014899	NA	0	0
Caust.v2_014900	NA	0	0
Caust.v2_014901	NA	7	3
Caust.v2_014902	NA	2	0
Caust.v2_014903	NA	0	0
Caust.v2_014904	NA	137	134
Caust.v2_019252	NA	4	3
Caust.v2_019253	NA	0	0
Caust.v2_019254	NA	0	0
Caust.v2_012779	NA	0	0
Caust.v2_012780	NA	0	0
Caust.v2_012781	NA	0	0
Caust.v2_012782	NA	0	0
Caust.v2_012783	NA	58	59
Caust.v2_012784	NA	286	285
Caust.v2_012785	NA	0	0
Caust.v2_012786	NA	0	0
Caust.v2_012787	NA	0	0
Caust.v2_012788	NA	0	0
Caust.v2_012789	NA	2	2
Caust.v2_012790	NA	0	0
Caust.v2_012791	NA	8	4
Caust.v2_012792	NA	0	0
Caust.v2_012793	NA	0	0
Caust.v2_012794	NA	0	0
Caust.v2_012795	NA	0	0
Caust.v2_012796	NA	0	0
Caust.v2_012797	NA	0	0
Caust.v2_012798	NA	0	0
Caust.v2_012799	NA	0	0
Caust.v2_021226	NA	0	0
Caust.v2_020945	NA	0	0
Caust.v2_019953	NA	0	0
Caust.v2_019954	NA	0	0
Caust.v2_019955	NA	0	0
Caust.v2_021690	NA	0	0
Caust.v2_016961	NA	0	0
Caust.v2_016962	NA	82	97
Caust.v2_016963	NA	5	6
Caust.v2_016964	NA	0	0
Caust.v2_016965	NA	0	0
Caust.v2_016966	NA	0	0
