	SRR1519108	SRR1519109	SRR1519110	SRR1519111	SRR1519112	SRR1519113	SRR1519114	SRR1519115	SRR1519116	SRR1519117
gene-LOC106792648	0	0.805910530164458	0.768610571204577	1.40305690827529	0.910838390304087	0	0	0	0.79597889734646	0
gene-LOC106792651	0	0	0	0	0	0	0	0	0	0
gene-LOC106792649	0	0	0	0	0	0	0	0	0	0
gene-LOC106792650	0	0	0	0	0	0	0	0	0	0
gene-LOC106792652	0	0	0	0	0	0	0	0	0	0
gene-LOC106792653	0	0	0	0	0	0	0	0	0	0
gene-LOC106792654	0	0	0	0	0	0	0	0	0	0
gene-LOC106792657	2048.20559817393	1241.90812698343	1276.6621587708	1873.78250100165	2409.16754235431	2087.23394805178	1729.12141507785	3611.54003853575	1642.90044412309	3697.18141663213
gene-LOC106792656	578.6285386264	503.694081352786	608.739572394025	627.867966453192	589.312438526745	529.85882832731	643.568723642299	693.894235147241	527.734008940703	513.947573257565
gene-LOC106792658	0	0	0	0	0	0	0	0	0	0
gene-LOC106792659	12.548570717199	5.64137371115121	7.68610571204577	0	0.910838390304087	2.92739684158735	6.26039614438034	1.4954617136794	0	0.771693052939287
gene-LOC106792660	0	0	0	0	0	0	0	0	0	0
gene-LOC106792661	46.0114259630631	4.83546318098675	2.30583171361373	0.701528454137645	5.46503034182452	46.8383494653975	3.75623768662821	41.8729279830232	3.18391558938584	3.08677221175715
gene-LOC106792662	0	0	0	0	0	0	0	0	0	0
gene-LOC106792663	6.97142817622168	1.61182106032892	3.84305285602288	1.40305690827529	3.64335356121635	7.31849210396836	3.75623768662821	10.4682319957558	0	0.771693052939287
gene-LOC106792664	15.3371419876877	5.64137371115121	4.61166342722746	7.01528454137645	5.46503034182452	4.39109526238102	3.75623768662821	0	4.77587338407876	1.54338610587857
gene-LOC106792666	1277.16564188381	261.115011773284	210.599296510054	235.012032136111	321.525951777343	1260.24434030335	825.120211829329	1788.57220956056	179.095251902954	173.63093691134
gene-LOC106792665	292.799983401311	228.878590566706	142.961566244051	206.249365516468	252.302234114232	307.376668366671	187.81188433141	351.433502714659	160.787737263985	145.849987005525
gene-LOC106792667	78.0799955736828	75.755589835459	88.3902156885264	72.9589592303151	55.5611418085493	111.241079980319	85.1413875635727	140.573401085864	62.8823328903704	49.3883553881144
gene-LOC106792668	16.731427622932	7.25319477148012	8.45471628325035	16.1351544451658	10.019222293345	7.31849210396836	20.0332676620171	1.4954617136794	3.18391558938584	10.80370274115
gene-LOC106792669	22.3085701639094	20.1477632541114	20.7524854225236	23.8519674406799	19.1276061963858	11.7095873663494	26.2936638063974	14.954617136794	3.18391558938584	11.5753957940893
gene-LOC106792670	6.97142817622168	19.341852723947	40.7363602738426	21.0458536241294	3.64335356121635	7.31849210396836	17.529109204265	10.4682319957558	34.2270925858978	14.6621680058465
gene-LOC106792671	0	0	0	0	0	0	0	0	0	0
gene-LOC106792673	0	0	0	0	0	0	0	0	0	0
gene-LOC106792674	0	0	0	0	0	0	0	0	0	0
gene-LOC106792675	41.8285690573301	8.05910530164458	19.983874851319	23.1504389865423	28.2359900994267	17.5643810495241	35.0582184085299	29.909234273588	15.9195779469292	18.5206332705429
gene-LOC106792676	589.782823708354	523.035934076733	496.522428998157	550.699836498051	755.085025562089	380.561589406355	567.191890680859	708.848852284035	327.147326809395	545.586988428076
gene-LOC106792677	231.45141545056	473.069481206537	493.447986713338	438.455283836028	272.340678700922	472.774589916356	398.16119478259	499.484212368919	448.932098103404	287.069815693415
gene-Trnae-uuc-5	0	0	0	0	0	0	0	0	0	0
gene-LOC106792678	638.582820941906	556.078265813476	456.554679295519	467.919478909809	460.884225493868	614.753336733343	565.939811451983	707.353390570356	378.885955136915	562.564235592741
gene-LOC106792679	19.5199988934207	34.6541527970717	56.1085716979341	25.2550243489552	23.6817981479063	45.3746510446039	16.2770299753889	7.477308568397	83.5777842213783	22.3790985352393
gene-LOC106792680	0	0	0	0	0	0	0	0	0.79597889734646	1.54338610587857
gene-LOC106792686	83.6571381146602	83.0087846069392	178.317652519462	70.8543738679022	31.8793436606431	121.486968925875	156.509903609509	109.168705098596	234.813774717206	18.5206332705429
gene-LOC106792685	225.874272909582	136.198879597793	174.474599663439	139.604162373391	127.517374642572	188.817096282384	199.080597391295	130.105169090108	134.520433651552	141.991521740829
gene-LOC106792684	4177.27976319203	5501.95118943275	6327.97083272728	4987.16578046452	5067.90480365194	3373.82485992942	3898.97471872008	3174.86521814136	6128.2415306704	4989.76728030543
gene-LOC106792681	34.8571408811084	118.468847934175	79.1668888340714	63.1375608723881	23.6817981479063	90.7493020892077	55.091486070547	32.9001577009468	84.3737631187248	152.795224481979
gene-LOC106792683	26.4914270696424	10.476836892138	96.0763214005721	29.4641950737811	6.37586873212861	95.1403973515887	141.484952862996	14.954617136794	105.865193347079	5.40185137057501
gene-LOC106792687	1087.54279549058	839.758772431365	1143.69252995241	789.921039358988	745.065803268744	1206.08749873399	1264.60002116483	816.522095668952	1274.36221465168	556.390691169226
gene-LOC106792691	1.39428563524434	24.1773159049337	6.14888456963662	15.4336259910282	10.930060683649	2.92739684158735	17.529109204265	4.4863851410382	27.0632825097797	0.771693052939287
gene-LOC106792689	18.1257132581764	76.5615003656235	35.3560862754105	42.7932357023964	44.6310811249003	29.2739684158735	12.5207922887607	131.600630803787	40.5949237646695	233.822995040604
gene-LOC106792692	1508.61705733437	3223.64212065783	2116.7535130974	3492.2086446972	3523.12289369621	2684.4229037356	2292.55706807208	2971.48242508097	1881.69411332703	2068.13738187729
gene-LOC106792688	0	0	4.61166342722746	0	0	0	0	1.4954617136794	1.59195779469292	0
gene-LOC106792693	0	3.22364212065783	0.768610571204577	0.701528454137645	0	0	0	0	3.18391558938584	0
gene-LOC106792694	40.4342834220857	31.4305106764139	21.5210959937282	36.4794796151575	49.1852730764207	26.3465715742861	22.5374261197692	29.909234273588	27.0632825097797	73.3108400292323
gene-LOC106792695	822.628524794158	408.59663879338	290.53479591533	440.559869198441	580.204054623704	706.966337243344	723.701794290368	1015.41850358831	361.374419395293	362.695734881465
gene-LOC106792696	0	0	0	0	0	0	0	0	0	0
