Geneid	gene_name	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam
Caust.v2_013059	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013060	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_013061	NA	2702	2431	1771	1320	2431	1496	2127	1349	1838	2047	2892	2416
Caust.v2_013062	NA	4240	3046	2519	2191	3611	2077	3415	2039	3137	3386	4992	4045
Caust.v2_013063	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013064	NA	32	21	11	15	34	25	11	15	17	22	38	40
Caust.v2_013065	NA	71	78	53	34	102	65	51	29	66	70	81	125
Caust.v2_013066	NA	481	469	358	253	451	326	483	245	329	391	619	549
Caust.v2_013067	NA	0	0	0	0	0	0	0	0	1	0	1	0
Caust.v2_013068	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021873	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022661	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022563	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022398	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021147	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_014737	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014738	NA	0	3	1	1	2	0	8	3	4	3	4	2
Caust.v2_014739	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_014740	NA	0	4	1	0	0	0	1	0	1	0	1	0
Caust.v2_014741	NA	0	0	1	0	0	0	0	1	1	0	1	0
Caust.v2_014742	NA	6	4	6	1	8	5	8	4	4	2	16	9
Caust.v2_014743	NA	14	3	2	4	1	6	3	2	3	5	9	12
Caust.v2_014744	NA	151	80	66	61	80	66	84	46	40	82	162	108
Caust.v2_014745	NA	0	0	0	0	0	1	0	1	0	2	0	0
Caust.v2_014746	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022448	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019843	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019844	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018695	NA	2	0	1	0	0	1	0	0	0	0	0	0
Caust.v2_018696	NA	35	37	50	29	39	42	42	16	33	34	52	43
Caust.v2_018697	NA	151	161	112	98	155	94	129	76	99	106	183	168
Caust.v2_018824	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018825	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018826	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018827	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022318	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_016348	NA	0	0	0	0	0	0	1	0	0	0	1	0
Caust.v2_016350	NA	0	0	0	1	0	2	1	1	0	0	3	0
Caust.v2_016349	NA	14	12	20	4	4	5	5	17	17	16	14	13
Caust.v2_016351	NA	0	0	0	0	0	0	0	1	0	1	0	0
Caust.v2_020707	NA	91	60	65	32	73	40	61	47	55	62	77	68
Caust.v2_020495	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020496	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017101	NA	7	5	2	2	7	1	13	6	3	3	16	14
Caust.v2_017102	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017103	NA	3	6	1	2	1	1	3	0	3	2	2	1
Caust.v2_017104	NA	2	3	1	2	2	0	1	1	0	1	3	3
Caust.v2_013670	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013671	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013672	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013673	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013674	NA	0	0	0	0	0	0	0	0	0	2	1	0
Caust.v2_013675	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_013676	NA	0	0	0	0	1	0	0	0	0	0	0	1
Caust.v2_013677	NA	5	3	4	6	7	4	15	4	15	6	12	11
Caust.v2_013678	NA	7	0	0	2	1	0	0	0	0	0	2	1
Caust.v2_013679	NA	12	16	10	14	12	10	11	5	16	10	27	23
Caust.v2_013680	NA	154	145	124	92	196	138	165	91	112	103	203	193
Caust.v2_013681	NA	931	925	843	478	962	573	875	489	881	799	1215	1212
Caust.v2_013682	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013683	NA	0	0	1	0	0	1	0	0	0	0	0	0
Caust.v2_013684	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_013685	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_013686	NA	1	0	0	1	1	1	0	1	1	0	1	2
Caust.v2_013687	NA	1	0	0	0	1	0	0	0	0	1	2	0
Caust.v2_021568	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010793	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010794	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010795	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010796	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_010797	NA	2	0	0	0	0	0	0	0	0	0	4	0
Caust.v2_010798	NA	60	11	16	5	21	7	35	14	22	39	62	35
Caust.v2_010799	NA	3	0	0	2	1	0	0	2	2	3	1	1
Caust.v2_010800	NA	1	0	0	0	0	0	1	1	0	0	1	1
Caust.v2_010801	NA	1092	1087	812	564	1146	689	1147	649	1006	922	1488	1276
Caust.v2_010802	NA	72	81	45	38	77	49	57	41	56	70	88	86
Caust.v2_010803	NA	4	2	0	0	1	1	1	0	0	1	2	1
Caust.v2_010804	NA	128	163	90	72	168	100	134	71	96	109	158	149
Caust.v2_010805	NA	847	798	570	437	780	500	634	435	681	697	986	896
Caust.v2_010806	NA	1235	1037	860	662	1026	757	951	614	929	983	1290	1259
Caust.v2_010807	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010808	NA	4	3	2	1	3	5	8	2	5	4	4	6
Caust.v2_010809	NA	2890	2869	2034	1361	2970	1873	2881	1590	2417	2324	3595	3461
Caust.v2_010810	NA	38	59	23	7	31	28	82	36	69	30	51	56
Caust.v2_010811	NA	21	8	6	5	11	3	12	13	11	14	40	25
Caust.v2_010812	NA	2	1	0	2	2	2	0	0	1	1	7	5
Caust.v2_010813	NA	21	1	1	1	2	1	5	12	1	7	18	10
Caust.v2_010814	NA	2	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_010815	NA	0	1	0	0	0	0	0	0	0	0	0	1
Caust.v2_010816	NA	93	97	47	39	81	58	138	58	104	83	97	98
Caust.v2_010817	NA	2	0	0	1	0	0	0	3	0	1	4	1
Caust.v2_010818	NA	0	1	0	0	0	0	1	0	0	0	0	0
Caust.v2_010819	NA	18	40	12	2	15	14	32	25	23	17	19	26
Caust.v2_010820	NA	0	1	0	0	0	0	0	0	0	0	0	1
Caust.v2_010821	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021749	NA	1	0	0	0	0	0	1	0	0	2	1	0
Caust.v2_021136	NA	1	0	0	1	1	1	2	0	0	3	1	4
Caust.v2_013218	NA	0	1	0	0	0	0	0	0	1	0	0	0
Caust.v2_013219	NA	2	1	3	0	1	0	0	0	0	1	1	3
Caust.v2_013220	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013221	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_013222	NA	15	8	9	3	16	13	22	4	17	7	31	20
Caust.v2_013223	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013224	NA	1	0	0	0	0	0	0	0	1	1	0	0
Caust.v2_013225	NA	0	1	0	0	0	0	0	0	0	1	0	0
Caust.v2_013226	NA	1	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_013227	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013228	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013229	NA	22	10	13	6	13	7	36	9	13	15	45	28
Caust.v2_013230	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_013231	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013232	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013233	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_013234	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013235	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013236	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013237	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013238	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013239	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020679	NA	0	0	31	0	1	0	0	0	24	0	7	0
Caust.v2_018707	NA	17	4	7	4	11	3	14	5	6	6	29	19
Caust.v2_018708	NA	380	366	264	196	359	224	225	257	357	344	521	420
Caust.v2_019536	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019537	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019538	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022069	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021174	NA	177	151	90	101	151	102	138	93	143	158	128	120
Caust.v2_019841	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019842	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020337	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020338	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021914	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020953	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020946	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006090	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006091	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006092	NA	4	2	0	1	1	1	0	5	0	3	6	4
Caust.v2_006093	NA	5	2	2	1	3	0	0	1	3	7	7	3
Caust.v2_006094	NA	6	15	8	2	4	8	15	7	9	6	22	8
Caust.v2_006095	NA	0	1	0	0	1	0	0	1	1	0	2	2
Caust.v2_006096	NA	5	20	13	3	15	6	15	8	17	7	32	15
Caust.v2_006097	NA	7	2	4	2	2	1	3	4	0	3	12	9
Caust.v2_006098	NA	2	1	1	0	0	2	0	2	2	1	9	2
Caust.v2_006099	NA	9	6	4	8	1	5	9	2	9	8	10	6
Caust.v2_006100	NA	37	12	6	5	7	3	10	8	7	11	46	27
Caust.v2_006101	NA	312	112	104	117	173	87	214	96	142	182	314	247
Caust.v2_006102	NA	6	1	1	1	1	1	0	4	0	1	6	2
Caust.v2_006103	NA	1	1	0	0	0	0	1	3	1	1	5	1
Caust.v2_006104	NA	487	473	269	221	429	237	452	227	391	356	540	501
Caust.v2_006105	NA	16	3	3	1	2	2	1	2	0	6	14	8
Caust.v2_006106	NA	19	18	13	7	18	5	14	6	18	8	10	21
Caust.v2_006107	NA	1852	1631	1307	947	1769	1120	1576	871	1511	1517	2030	1939
Caust.v2_006108	NA	19	1	10	7	4	8	9	8	9	10	24	18
Caust.v2_006109	NA	0	0	1	0	0	0	0	0	1	0	1	0
Caust.v2_006110	NA	13	8	9	2	10	9	14	18	8	6	28	23
Caust.v2_006111	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006112	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006113	NA	0	0	0	1	0	0	0	0	1	0	1	0
Caust.v2_006114	NA	0	0	0	0	0	0	0	0	1	2	0	0
Caust.v2_006115	NA	43	5	4	4	8	4	2	20	3	13	60	33
Caust.v2_006116	NA	99	83	66	58	108	55	85	46	72	109	81	112
Caust.v2_006117	NA	211	171	165	112	182	121	183	124	183	219	279	250
Caust.v2_006118	NA	7	8	14	2	11	7	9	2	16	10	17	13
Caust.v2_006119	NA	75	78	56	38	79	46	61	50	75	61	85	81
Caust.v2_006120	NA	16	2	1	3	10	3	8	6	2	7	23	21
Caust.v2_006121	NA	34	21	20	7	16	21	32	13	13	23	45	23
Caust.v2_006122	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_006123	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006124	NA	0	3	0	0	0	0	0	2	0	1	0	0
Caust.v2_006125	NA	2	0	1	0	1	2	0	0	0	1	1	0
Caust.v2_006126	NA	11	4	2	2	2	2	8	8	5	13	16	6
Caust.v2_006127	NA	52	72	22	33	55	33	62	45	62	57	72	54
Caust.v2_006128	NA	0	0	1	2	2	1	0	0	1	0	5	2
Caust.v2_006129	NA	18	23	6	4	18	9	23	11	10	19	29	17
Caust.v2_006130	NA	3	4	3	0	2	0	1	2	6	3	6	1
Caust.v2_006131	NA	1068	768	675	488	1003	601	860	458	753	796	1145	1118
Caust.v2_006132	NA	23	9	12	6	9	7	10	9	9	9	19	19
Caust.v2_006133	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006134	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006135	NA	0	2	0	0	0	0	1	1	0	3	2	0
Caust.v2_006136	NA	178	108	105	70	156	79	134	60	119	163	260	227
Caust.v2_006137	NA	0	0	0	0	0	1	0	0	0	0	0	1
Caust.v2_006138	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006139	NA	3	4	1	3	3	2	2	2	2	2	2	9
Caust.v2_006140	NA	3	1	3	2	3	3	5	1	1	2	6	3
Caust.v2_006141	NA	9	2	2	2	2	2	2	4	3	6	6	7
Caust.v2_006142	NA	1282	1186	912	617	1225	854	1147	682	1088	1023	1370	1365
Caust.v2_006143	NA	563	513	392	239	427	325	536	275	450	481	602	598
Caust.v2_006144	NA	660	1533	529	366	711	492	1244	697	1254	752	793	779
Caust.v2_006145	NA	28	42	13	8	27	31	74	34	40	35	85	54
Caust.v2_006146	NA	11	10	2	2	6	3	8	11	5	10	11	8
Caust.v2_006147	NA	18	33	16	13	23	12	65	27	47	29	78	40
Caust.v2_006148	NA	7	6	4	2	5	7	12	7	9	7	3	3
Caust.v2_006149	NA	0	1	0	0	1	0	3	1	0	0	1	0
Caust.v2_021882	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021426	NA	4	0	4	0	0	2	0	1	0	0	10	4
Caust.v2_016565	NA	0	0	0	0	0	0	1	1	3	0	0	1
Caust.v2_016566	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016567	NA	0	3	1	0	0	2	13	2	5	2	5	5
Caust.v2_016568	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016569	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016570	NA	0	2	1	1	0	2	1	2	2	2	5	4
Caust.v2_016571	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_016572	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014575	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014576	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_014577	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_014578	NA	4	0	1	1	3	0	2	0	0	3	3	1
Caust.v2_014579	NA	6	13	7	3	10	8	23	11	15	14	31	18
Caust.v2_014580	NA	0	0	0	0	1	0	0	0	0	0	0	1
Caust.v2_014581	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014582	NA	1	0	0	0	0	0	1	1	1	0	2	1
Caust.v2_014583	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_014584	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_014585	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014586	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014587	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014588	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_014589	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020996	NA	0	1	0	0	0	0	0	0	0	0	0	0
Caust.v2_020997	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010008	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010009	NA	25	12	11	9	13	10	14	14	10	16	28	21
Caust.v2_010010	NA	1129	907	744	521	1022	611	986	569	940	988	1275	1178
Caust.v2_010011	NA	394	334	197	174	313	212	245	203	293	304	416	343
Caust.v2_010012	NA	1457	1332	1091	684	1395	806	1106	728	1090	1217	1536	1422
Caust.v2_010013	NA	32	21	12	13	32	9	29	10	19	18	38	41
Caust.v2_010014	NA	1	2	0	3	9	0	3	0	0	4	2	6
Caust.v2_010015	NA	71	9	28	10	55	29	53	8	49	34	152	60
Caust.v2_010016	NA	20	10	10	8	55	13	12	12	20	14	10	29
Caust.v2_010017	NA	5	4	2	2	5	2	10	10	2	9	15	14
Caust.v2_010018	NA	18	24	21	9	17	13	25	11	23	10	28	24
Caust.v2_010019	NA	2	0	1	0	1	0	1	1	0	0	0	3
Caust.v2_010020	NA	1	4	2	1	5	1	2	1	1	2	6	3
Caust.v2_010021	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010022	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_010023	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010024	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010025	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010026	NA	2	1	0	1	0	0	0	3	2	1	2	3
Caust.v2_010027	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010028	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010029	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_010030	NA	20	8	9	8	14	11	12	5	9	13	14	20
Caust.v2_010031	NA	1455	1176	936	681	1189	748	1350	706	1187	1261	1683	1579
Caust.v2_010032	NA	9	2	5	2	5	3	5	6	3	6	18	8
Caust.v2_010033	NA	30	2	3	1	31	0	29	2	5	4	29	36
Caust.v2_010034	NA	0	1	1	1	1	2	4	0	3	4	4	3
Caust.v2_010035	NA	76	70	27	33	49	26	82	41	61	48	69	69
Caust.v2_010036	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_010037	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021607	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022544	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019054	NA	0	0	4	0	0	0	0	2	0	2	0	0
Caust.v2_019055	NA	163	128	69	66	101	92	187	78	129	128	171	200
Caust.v2_022720	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007563	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007564	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_007565	NA	4929	3763	3141	1818	5281	3302	4796	2811	3820	3955	7730	6310
Caust.v2_007566	NA	34	18	15	7	22	16	21	20	7	25	74	55
Caust.v2_007567	NA	7	3	2	1	2	0	3	4	0	3	3	4
Caust.v2_007568	NA	386	359	275	191	380	256	310	224	313	342	459	413
Caust.v2_007569	NA	204	209	87	27	45	166	121	85	71	93	38	179
Caust.v2_007570	NA	14	13	13	3	12	9	10	4	6	11	22	18
Caust.v2_007571	NA	524	435	332	229	458	294	580	320	468	484	817	591
Caust.v2_007572	NA	354	259	185	144	279	156	327	175	274	326	456	366
Caust.v2_007573	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007576	NA	606	582	358	240	475	322	654	386	640	558	757	657
Caust.v2_007574	NA	738	669	426	297	675	441	633	386	656	556	897	834
Caust.v2_007575	NA	44	61	41	24	54	42	49	35	52	33	77	48
Caust.v2_007577	NA	5	1	1	1	2	0	4	4	2	1	3	3
Caust.v2_007578	NA	10	41	13	2	18	15	47	28	15	25	43	39
Caust.v2_007579	NA	173	264	161	64	230	148	255	127	229	154	320	274
Caust.v2_007580	NA	2	0	0	0	0	0	1	1	0	0	2	1
Caust.v2_007582	NA	0	1	0	0	0	0	1	1	0	0	2	0
Caust.v2_007581	NA	1	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_007583	NA	1	3	0	0	5	2	10	5	6	4	15	4
Caust.v2_007584	NA	1	1	0	1	0	3	2	1	0	1	4	3
Caust.v2_007585	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_007586	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007587	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007588	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007589	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_007590	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007591	NA	0	0	2	0	0	0	1	0	0	0	0	0
Caust.v2_007592	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007593	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007594	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007595	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_007596	NA	25	39	16	7	17	23	49	29	28	22	48	41
Caust.v2_007597	NA	332	281	285	158	327	257	209	183	294	293	421	347
Caust.v2_007598	NA	4	0	3	1	0	3	1	0	1	1	5	2
Caust.v2_007599	NA	1	1	2	2	3	0	3	1	2	0	5	1
Caust.v2_007600	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_007601	NA	0	0	0	0	0	1	0	1	0	0	0	0
Caust.v2_007602	NA	0	0	0	1	1	0	0	0	0	0	0	1
Caust.v2_007603	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007604	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_007605	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021784	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_021762	NA	0	0	0	0	0	0	0	0	0	1	1	2
Caust.v2_021718	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020339	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020340	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022422	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021161	NA	7	1	2	0	1	0	1	5	1	0	4	6
Caust.v2_020445	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015752	NA	6	8	0	1	3	5	6	4	4	2	9	7
Caust.v2_015753	NA	111	115	108	54	127	63	179	86	120	108	224	184
Caust.v2_015754	NA	45	25	21	9	15	16	27	18	10	25	42	49
Caust.v2_015755	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015756	NA	372	355	301	168	383	257	398	177	342	288	433	462
Caust.v2_015757	NA	625	508	487	324	659	411	474	281	453	496	682	679
Caust.v2_015758	NA	25	22	12	8	24	13	26	10	22	28	28	36
Caust.v2_015759	NA	33	7	4	0	4	3	8	13	4	17	42	19
Caust.v2_020070	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020071	NA	0	0	0	0	0	1	0	0	0	1	2	0
Caust.v2_021779	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018225	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_018226	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_012717	NA	0	0	1	0	0	0	0	0	0	0	1	1
Caust.v2_012718	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012719	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012720	NA	0	2	0	0	0	2	1	1	1	0	2	1
Caust.v2_012721	NA	0	0	1	0	0	0	1	1	1	0	1	1
Caust.v2_012722	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012723	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012724	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012725	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012726	NA	0	1	0	0	0	0	0	0	0	1	0	0
Caust.v2_012727	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012728	NA	4	11	4	3	3	2	22	6	7	4	19	15
Caust.v2_012729	NA	31	32	29	16	31	23	45	28	17	27	33	29
Caust.v2_005576	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_005577	NA	1	0	0	0	0	0	0	0	0	0	2	1
Caust.v2_005578	NA	8	1	1	2	3	0	0	1	0	2	14	10
Caust.v2_005579	NA	0	0	1	1	1	0	0	0	0	0	3	0
Caust.v2_005580	NA	4	1	4	2	2	1	2	1	2	1	10	7
Caust.v2_005581	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_005582	NA	0	0	0	0	0	0	0	0	1	0	1	0
Caust.v2_005583	NA	25	26	22	14	38	13	35	18	43	11	82	74
Caust.v2_005584	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005585	NA	0	0	1	0	0	0	0	0	1	0	2	0
Caust.v2_005586	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005587	NA	0	1	0	0	0	0	1	0	0	0	0	0
Caust.v2_005588	NA	0	0	0	0	0	0	0	0	1	0	0	1
Caust.v2_005589	NA	2376	1731	1455	864	2074	1309	2283	1145	1724	1861	3342	2915
Caust.v2_005590	NA	18364	20563	13704	9477	14896	10232	16586	13763	16094	19793	17165	20971
Caust.v2_005591	NA	1	0	0	0	0	1	1	0	0	2	0	0
Caust.v2_005592	NA	5	2	1	0	3	1	1	1	0	1	1	1
Caust.v2_005593	NA	135	76	62	33	89	61	121	56	77	82	214	158
Caust.v2_005594	NA	5971	7177	4915	3797	6160	4074	6334	3628	5420	5519	7159	7206
Caust.v2_005595	NA	23	15	17	13	19	7	15	21	10	15	39	21
Caust.v2_005596	NA	11	1	0	1	1	2	8	7	3	5	15	8
Caust.v2_005597	NA	262	284	141	140	186	167	226	138	214	277	238	234
Caust.v2_005598	NA	29	37	19	8	20	16	30	15	26	17	36	36
Caust.v2_005599	NA	37	34	20	13	33	20	23	23	14	21	43	38
Caust.v2_005600	NA	17	9	3	9	12	12	6	6	10	10	10	10
Caust.v2_005601	NA	10	0	1	3	3	1	6	2	2	3	5	5
Caust.v2_005602	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_005603	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005604	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_005605	NA	0	0	0	1	0	0	0	0	0	0	0	0
Caust.v2_005606	NA	2	8	0	4	2	0	0	3	2	4	2	5
Caust.v2_005607	NA	0	0	0	0	0	0	0	0	0	1	0	0
